gene	rho	p
SPG7 (6687)	-0.04112395522003906	0.17231130442576534
SPHK1 (8877)	-0.006571983676831687	0.8274135768012598
SPHK2 (56848)	-0.09934742659388608	0.0009534750674862579
SPHKAP (80309)	0.012671663525433141	0.6742049996015096
SPI1 (6688)	-0.09859951389811693	0.001042081882659084
SPIB (6689)	-0.022348040523323728	0.45841353110387945
SPIC (121599)	0.005324056147193924	0.8598066053499189
SPICE1 (152185)	0.024950146125675	0.4077726240030528
SPIDR (23514)	0.02488164900491848	0.4090614972827637
SPIN1 (10927)	-0.03377716021419037	0.2623576248171977
SPIN3 (169981)	0.08088061740312007	0.007198472517600637
SPIN4 (139886)	0.011446524729021784	0.7041406459082138
SPINDOC (144097)	0.06341379757188502	0.03522212448391026
SPINK1 (6690)	0.028667105689914284	0.3415069544535242
SPINK13 (153218)	-0.05943287714651025	0.048454775774003055
SPINK14 (408187)	0.05681362828605875	0.05926170061434144
SPINK2 (6691)	-0.0389442813244924	0.19621188334383255
SPINK4 (27290)	0.061265645272569655	0.04191887582669125
SPINK5 (11005)	-0.010648829503621447	0.7238845249607261
SPINK6 (404203)	0.07940253827068587	0.008333531065663414
SPINK7 (84651)	0.022841040864412465	0.4485571441359157
SPINK8 (646424)	-0.014078996580134345	0.6404449491365484
SPINK9 (643394)	0.052535278220683136	0.0811593502643951
SPINT1 (6692)	-0.0511658094930879	0.08941792021103412
SPINT2 (10653)	-0.27247425895228033	3.1451831546290734e-20
SPINT3 (10816)	-0.12270680209977373	4.3868554929994494e-05
SPINT4 (391253)	-0.014150742967518833	0.6387428485190796
SPIRE1 (56907)	-0.052754159442169546	0.0798985936541258
SPIRE2 (84501)	0.03797637009705318	0.20757031432060757
SPN (6693)	0.08230140358765439	0.006240113703230795
SPNS1 (83985)	-0.07200431251890804	0.01676776990470255
SPNS2 (124976)	0.0332275731735017	0.270205743556603
SPNS3 (201305)	0.017439393231984564	0.5628761755722526
SPO11 (23626)	0.045181129450630596	0.13371935610252136
SPOCD1 (90853)	-0.006878738598336769	0.8194934779223779
SPOCK1 (6695)	-0.03226615329460135	0.2843181705116482
SPOCK2 (9806)	-0.04616308264468443	0.12546787798813683
SPOCK3 (50859)	-0.07249960012685053	0.016028940055367934
SPOP (8405)	0.0314453583718272	0.2967539829175931
SPOPL (339745)	-0.03617022810127672	0.2300243295810841
SPOUT1 (51490)	-0.048958958711410656	0.10413514913943638
SPP1 (6696)	0.006150898382412944	0.8383140199618215
SPP2 (6694)	-0.001914479744059051	0.9493599182528552
SPPL2A (84888)	0.025969631470866037	0.38887666304963586
SPPL2C (162540)	0.017704665965028444	0.5569506405544
SPPL3 (121665)	0.049629960522469055	0.09946990230334102
SPR (6697)	-0.032410260422882094	0.2821716999618372
SPRED1 (161742)	0.025330439383157533	0.40066092362767036
SPRED2 (200734)	-0.13038483548686555	1.3996610502912248e-05
SPRED3 (399473)	-0.053218367964286285	0.07727734010081422
SPRING1 (79794)	0.019632855448544574	0.5148148131432574
SPRN (503542)	0.03382517161175492	0.2616795659558935
SPRR1A (6698)	0.04118915667946786	0.48856625239373147
SPRR1B (6699)	-0.04352596641054264	0.4642170985395253
SPRR2F (6705)	0.09392523869797734	0.11361044885656582
SPRR2G (6706)	0.024528810001102644	0.41893484455640023
SPRR3 (6707)	0.034040611917183085	0.25865182632930916
SPRR4 (163778)	0.12553904853935777	2.900294640386914e-05
SPRTN (83932)	-0.023370348556982834	0.4381099196154485
SPRY1 (10252)	0.1381153476355753	4.146716848478538e-06
SPRY2 (10253)	-0.09243834643773571	0.0021183915979776694
SPRY3 (10251)	0.006131441181454575	0.8388184663910667
SPRY4 (81848)	-0.059803439965750604	0.04706842629781593
SPRYD3 (84926)	0.03386970729304779	0.26105167641089205
SPRYD4 (283377)	-0.05484323167209255	0.06864820535316639
SPRYD7 (57213)	-0.0231677836674	0.4420914483211271
SPSB1 (80176)	-0.0046758504422421176	0.8767294647353089
SPSB2 (84727)	0.03858489929628671	0.20037495052168058
SPSB3 (90864)	-0.0411178851875178	0.17237469911370176
SPSB4 (92369)	0.0006878616121955017	0.9817946705138989
SPTA1 (6708)	0.005172680248037395	0.8637531566384442
SPTAN1 (6709)	-0.04488736968789013	0.13626763189322802
SPTB (6710)	0.022181429774690568	0.4617717415253021
SPTBN1 (6711)	0.05398470026500584	0.07310351347279069
SPTBN2 (6712)	-0.013564202597808588	0.652712846928304
SPTBN4 (57731)	-0.07974847259207685	0.008054420040989491
SPTBN5 (51332)	0.010220313695191063	0.7345680263126156
SPTLC1 (10558)	-0.05829028613934233	0.05294671874778797
SPTLC2 (9517)	-0.09574086490961278	0.0014555528315213174
SPTLC3 (55304)	-0.06623235846676351	0.02783573798989674
SPTSSA (171546)	0.01989978523299241	0.509114839955846
SPTSSB (165679)	-0.05304123812888553	0.07826916435565454
SPTY2D1 (144108)	0.04588604082347238	0.12775471111012157
SPX (80763)	-0.055041355298151615	0.06765234789206145
SPZ1 (84654)	-0.023433010362235763	0.4368824491094111
SQLE (6713)	-0.19515869246287934	6.271973405361737e-11
SQOR (58472)	0.06543476983950214	0.029776684854518887
SQSTM1 (8878)	-0.21154107010263012	1.2648757716625907e-12
SRA1 (10011)	-0.04777799756013682	0.11276589761432845
SRARP (149563)	-0.01927754087527282	0.5224531950161597
SRBD1 (55133)	0.04043955164455173	0.17956939212239734
SRC (6714)	-0.26343041680075396	5.758979052095295e-19
SRCAP (10847)	-0.03527711843977401	0.24174352604125618
SRCIN1 (80725)	-0.020882585347820462	0.4884162575324745
SRD5A1 (6715)	-0.016490083538823534	0.5843267206662187
SRD5A3 (79644)	0.025541332595941886	0.3967493812855378
SREBF1 (6720)	-0.11458805355730908	0.00013679728461916677
SREBF2 (6721)	-0.15290357146129946	3.35334532153712e-07
SREK1 (140890)	-0.04769335818262384	0.11340546826358155
SREK1IP1 (285672)	0.0064003709174897	0.8318521563316035
SRF (6722)	-0.09109023838318032	0.0024609236515298638
SRFBP1 (153443)	0.01635603715091058	0.5873859691001848
SRGAP1 (57522)	0.14609314255195163	1.1012356933287105e-06
SRGAP3 (9901)	-0.005824670949338681	0.8467803877739635
SRGN (5552)	0.03739289921525644	0.21464342004032363
SRI (6717)	-0.059163443045170586	0.04948414930820843
SRL (6345)	0.01400983646208468	0.6420874835106539
SRM (6723)	-0.09128168742184554	0.002409377564406043
SRMS (6725)	0.023603020157802843	0.43356213961252227
SRP14 (6727)	0.064724638724377	0.0316014856305844
SRP19 (6728)	-0.028342348735085378	0.34700629939936384
SRP54 (6729)	-0.07542680505000847	0.01221875309974719
SRP68 (6730)	0.01988738129405399	0.5093789781682047
SRP72 (6731)	0.06091454201786771	0.04310981399920735
SRP9 (6726)	0.04315476959630786	0.15206531471872217
SRPK1 (6732)	0.018725398826231823	0.53443721708714
SRPK2 (6733)	0.041597606950673556	0.16741807604827763
SRPK3 (26576)	0.014469509933901505	0.631203527658819
SRPRA (6734)	0.14345275533640098	1.7215527514944027e-06
SRPRB (58477)	0.08934407512177645	0.002979722188581369
SRPX (8406)	0.03424924903218746	0.25574288963397546
SRPX2 (27286)	-0.02649049028025555	0.37943157924878734
SRR (63826)	0.028410207899211993	0.34585256392680774
SRRD (402055)	0.06401441654535742	0.033521486732621446
SRRM1 (10250)	0.05154861509648107	0.08704410674875011
SRRM2 (23524)	0.07751491965689242	0.010014187850211999
SRRM4 (84530)	-0.03454176108242934	0.25170287156427124
SRRM5 (100170229)	-0.05004259048615168	0.09668472249058122
SRRT (51593)	-0.017431429183473422	0.5630545413309587
SRSF1 (6426)	0.009783128512711238	0.7455207786072007
SRSF10 (10772)	-0.07404728804711867	0.013901199212094564
SRSF11 (9295)	-0.10155973048698426	0.0007305280492909981
SRSF12 (135295)	0.006100037668302741	0.8396327717631134
SRSF2 (6427)	-0.0054648516304816605	0.8561390324785223
SRSF3 (6428)	-0.08031382082340913	0.0076162349720270365
SRSF4 (6429)	-0.13980122509645948	3.152257273936097e-06
SRSF5 (6430)	-0.0667504321055708	0.02663420911388326
SRSF6 (6431)	-0.1325941373576397	9.95397449429402e-06
SRSF7 (6432)	-0.01784053993636526	0.5539273521067308
SRSF9 (8683)	-0.01701156820977158	0.5724962472337983
SRXN1 (140809)	-0.011616092375632426	0.6999686618213906
SRY (6736)	-0.0640787769338252	0.2809764557661881
SS18 (6760)	-0.10758787417705888	0.00034426352915478686
SS18L1 (26039)	0.04002541642765124	0.18407013152564997
SS18L2 (51188)	-0.10927174796081367	0.0002770657357663215
SSB (6741)	0.003816696593110173	0.8992453306234346
SSBP1 (6742)	0.045891449647039444	0.12770975638832097
SSBP2 (23635)	-0.07255972717671168	0.01594122216742735
SSBP3 (23648)	-0.10712557527490721	0.0003652163569299036
SSBP4 (170463)	-0.09492059052861168	0.001599469116362016
SSC4D (136853)	-0.02437586193195194	0.4186533187884618
SSC5D (284297)	0.0031254749174693033	0.9174200521528239
SSH1 (54434)	0.04854082778812234	0.10712897250627615
SSH2 (85464)	0.001398751412433384	0.9629899193907969
SSH3 (54961)	0.006778118752321249	0.8220893955572134
SSMEM1 (136263)	-0.02279771058904657	0.4494185862747113
SSNA1 (8636)	-0.01498315588831652	0.6191355169356504
SSPN (8082)	-0.07474002403865483	0.013032391278822497
SSR1 (6745)	0.01795625066539994	0.5513590515887961
SSR2 (6746)	0.07788034219539024	0.009667052187121883
SSR3 (6747)	-0.04678806172053088	0.12042607311892753
SSR4 (6748)	0.015472336399540184	0.6077367909752589
SSRP1 (6749)	0.009118147886309947	0.7622787234903471
SST (6750)	-0.015929580610774104	0.5971675866728843
SSTR1 (6751)	0.11874510036979707	7.710683280360192e-05
SSTR2 (6752)	0.005513202051025234	0.854880266544738
SSTR3 (6753)	-0.04375715957943529	0.14642202019049624
SSTR4 (6754)	-0.1744407454109366	5.4889441972285685e-09
SSTR5 (6755)	0.009995554332089958	0.7401923245598603
SSU72 (29101)	-0.14075310757829282	2.6963155151517565e-06
SSUH2 (51066)	-0.032660312333646316	0.27847328664089777
SSX1 (6756)	0.09569183875143769	0.0014638077600653242
SSX2IP (117178)	-0.005958179754209951	0.8433133271674154
SSX3 (10214)	0.07017364053164689	0.01976395384750786
SSX5 (6758)	-8.290820137474698e-06	0.999780551510708
SSX7 (280658)	-0.09575180339226	0.001453716887188899
ST13 (6767)	-0.08598730035552182	0.1476349415425471
ST14 (6768)	0.1111927116097675	0.00021546128246587652
ST18 (9705)	0.0417085896967233	0.16628675186238526
ST3GAL1 (6482)	-0.03772705865377441	0.21057164568620879
ST3GAL2 (6483)	0.08187580842306401	0.006514394272417419
ST3GAL3 (6487)	0.08997543279284947	0.0027816214944810535
ST3GAL4 (6484)	-0.048413727701354846	0.10805238349300787
ST3GAL5 (8869)	0.09553294552718809	0.0014908589028069861
ST3GAL6 (10402)	-0.0957564356349872	0.0014529400417343803
ST6GAL1 (6480)	0.005023568576070086	0.8676439991292229
ST6GAL2 (84620)	-0.0442051407735315	0.14233005661666323
ST6GALNAC1 (55808)	0.11344927099128337	0.0001595346901573459
ST6GALNAC2 (10610)	0.16153058926502073	6.889046703441628e-08
ST6GALNAC3 (256435)	0.00362469921078112	0.904288760286446
ST6GALNAC4 (27090)	0.052558212259649954	0.0810264984002101
ST6GALNAC5 (81849)	-0.030433735480283663	0.31257379451559025
ST6GALNAC6 (30815)	-0.030008568874814498	0.31938518930515547
ST7 (7982)	0.044241486724260065	0.1420019491062646
ST7L (54879)	-0.0930179187470563	0.0019850277406215683
ST8SIA1 (6489)	0.03342199120341836	0.2674112722112202
ST8SIA2 (8128)	-0.023255499662995782	0.440364807264982
ST8SIA3 (51046)	-0.009788533316536374	0.7453850533333565
ST8SIA4 (7903)	-0.04668069762390116	0.12128074573136334
ST8SIA5 (29906)	0.006773476803545564	0.8222092015860216
ST8SIA6 (338596)	-0.015759323978278623	0.6010933148110736
STAB1 (23166)	0.03837282368469159	0.20286164025054962
STAB2 (55576)	0.01642904298324392	0.5857188891005003
STAC (6769)	0.04421885941870175	0.14220614541360474
STAC2 (342667)	0.056495199735880026	0.06070227810280537
STAC3 (246329)	0.05866430017499565	0.051439543058054336
STAG1 (10274)	-0.10537686928515778	0.0004557269273005828
STAG2 (10735)	-0.061029135762796144	0.04271801257814123
STAG3 (10734)	-0.03151770715021184	0.29564345039210965
STAM (8027)	-0.03064025811251188	0.30929992992812
STAM2 (10254)	-0.07892570233415522	0.008732416287748236
STAMBP (10617)	-0.04260306518795124	0.15737747485217027
STAMBPL1 (57559)	-0.02717397381796817	0.3672533949455949
STAP1 (26228)	0.06367832945499607	0.03446425428470722
STAP2 (55620)	-0.055362839248809984	0.06606170230426162
STAR (6770)	0.031235199317632634	0.2999956471546267
STARD10 (10809)	0.11899487813894695	7.445107919047428e-05
STARD13 (90627)	-0.03569555420107159	0.2362016705540647
STARD3 (10948)	-0.09365270806350083	0.0018478206581954808
STARD3NL (83930)	0.08639054581514324	0.0040882494062665165
STARD4 (134429)	-0.03306457243023043	0.27256399788323954
STARD5 (80765)	0.01427811155850303	0.6357258565296996
STARD6 (147323)	0.004976182774606787	0.8688811349903802
STARD7 (56910)	0.08218968713170115	0.006311087355847898
STARD8 (9754)	0.013912507914030817	0.6444019738666176
STARD9 (57519)	0.06975071485044214	0.02051913384163668
STAT1 (6772)	-0.040042527201105176	0.18388253820931438
STAT2 (6773)	0.018325056019352498	0.543212315537331
STAT3 (6774)	-0.06775972222675315	0.02442144846399982
STAT4 (6775)	-0.03939863861754678	0.1910396653500395
STAT5A (6776)	-0.015065506328819377	0.6172100971448182
STAT5B (6777)	-0.07681891970629164	0.010706152823293394
STAT6 (6778)	0.024919195893849697	0.40835469820997466
STATH (6779)	-0.08579979647525515	0.00435047457361877
STAU1 (6780)	-0.021775089852997597	0.4700191837364527
STAU2 (27067)	0.020424960418047793	0.4979974626680891
STBD1 (8987)	-0.0399801339002257	0.1845672675421363
STC1 (6781)	0.008770899526780873	0.771074611641265
STC2 (8614)	0.10140482362281766	0.000744406710014469
STEAP1 (26872)	0.024076303911092327	0.4366541008213024
STEAP1B (256227)	-0.10719084310148139	0.00039737966583134287
STEAP2 (261729)	-0.06594899751835936	0.028512448220403597
STEAP3 (55240)	0.014394417938928334	0.6329761579472817
STEAP4 (79689)	-0.007165242675085147	0.8121127890850623
STH (246744)	-0.024898966508822437	0.40873541472060887
STIL (6491)	0.03299294447296513	0.27360472824238397
STIM1 (6786)	0.07981523042340423	0.00800152995069168
STIM2 (57620)	-0.10298642891351041	0.0006135293166695723
STIMATE (375346)	0.01934898355482453	0.5209126969437144
STING1 (340061)	0.23382347789094554	3.6586325071761955e-15
STIP1 (10963)	0.03295428984613104	0.274167492637284
STK10 (6793)	0.00397327913933383	0.8951351823681308
STK11 (6794)	-0.18042151213274077	1.5910588298430702e-09
STK11IP (114790)	-0.02454025760053813	0.41552128788414777
STK16 (8576)	-0.02039173101760181	0.4986970488005384
STK17A (9263)	0.09472067077173979	0.0016364732296004782
STK17B (9262)	0.0066959040872586195	0.8242119193939886
STK19 (8859)	-0.032035686654424404	0.30061167926436083
STK24 (8428)	0.018598580714876165	0.5372091895830876
STK25 (10494)	-0.15356011161097596	2.981803605333639e-07
STK26 (51765)	0.12949747172269227	1.6025545367456165e-05
STK3 (6788)	-0.029498029890388917	0.32769149432734557
STK31 (56164)	0.04943207678484292	0.10082807391418132
STK32A (202374)	-0.05438435706871514	0.07100096280445754
STK32B (55351)	-0.04780398587239425	0.11257008977450968
STK32C (282974)	0.012674243359420592	0.6741424828307743
STK33 (65975)	0.04130852090477418	0.17039202908314413
STK35 (140901)	-0.08478445605489551	0.004836955636967078
STK36 (27148)	-0.008456370465370826	0.779067196197102
STK38 (11329)	0.13612037128123894	5.712516616047857e-06
STK38L (23012)	0.06695839828699156	0.02616462395259548
STK39 (27347)	-0.05016845992153041	0.09584763741400162
STK4 (6789)	-0.05799819492273284	0.054149238581928126
STK40 (83931)	-0.036775331008619065	0.22231714352388068
STKLD1 (169436)	-0.07917919740155639	0.00851828896122649
STMN1 (3925)	-0.1890626985356993	2.466128619069946e-10
STMN2 (11075)	-0.026469621702070036	0.3798072722531367
STMN3 (50861)	0.06466564749872064	0.03175729297274443
STMN4 (81551)	0.045171849651830326	0.13379928837065697
STMND1 (401236)	0.00693579741846746	0.8180222778646274
STMP1 (647087)	-0.09616737610193134	0.0018473331924246865
STN1 (79991)	0.11957534052975496	6.86091283195389e-05
STOM (2040)	0.006924345837364383	0.8183174933622366
STOML1 (9399)	-0.012063426247240928	0.6890062030941116
STOML2 (30968)	0.025342662590794974	0.40043358394247985
STOML3 (161003)	-0.045409179005431295	0.13176660536597443
STON1 (11037)	0.10659863126269792	0.00039054887480640993
STON2 (85439)	0.17488779530093293	5.0109975652211475e-09
STOX1 (219736)	0.06419291363152134	0.03302979863258476
STOX2 (56977)	-0.0294389746963317	0.32866125768616905
STPG1 (90529)	-0.03353955046991005	0.26573119123173194
STPG2 (285555)	-0.015521067306543332	0.6066064156616201
STPG3 (441476)	0.0010005313088694951	0.9735219399016919
STPG4 (285051)	-0.03573918858026436	0.2356289759889733
STRA6 (64220)	0.0892504782528865	0.0030101601456012784
STRA8 (346673)	0.0769132684459118	0.010609929116661882
STRADA (92335)	-0.018663621152048875	0.5357866438637217
STRADB (55437)	0.0010029462686801482	0.9734580539249029
STRAP (11171)	0.06815218035839028	0.023605008941806786
STRBP (55342)	-0.03863795550430289	0.19975633034031776
STRC (161497)	0.050837599761893025	0.09149438772732815
STRIP1 (85369)	0.01003005032141038	0.7393281989696979
STRIP2 (57464)	0.01609561596193138	0.5933504464629038
STRN (6801)	-0.01732966446695705	0.5653360948784644
STRN3 (29966)	-0.07348431052359793	0.014644477983896297
STRN4 (29888)	-0.05071259838007129	0.09229533380258378
STS (412)	-0.13386489491979003	8.161729624452092e-06
STT3A (3703)	0.05156060596041037	0.08697057881180703
STT3B (201595)	0.010470827998164057	0.7283159710084263
STUB1 (10273)	-0.011635556047965038	0.6994903594627361
STUM (375057)	-0.07790563447586453	0.009643426803312339
STX10 (8677)	-0.08686304583603743	0.0038889171903263475
STX11 (8676)	0.03243032847937177	0.28187365980103374
STX12 (23673)	-0.13756609051196705	4.5310772583143975e-06
STX16 (8675)	-0.04150564859321339	0.168359837847669
STX17 (55014)	0.07512897929468815	0.01256590318616746
STX18 (53407)	-0.08089013878325392	0.007191633641101353
STX19 (415117)	0.022379714371777052	0.45777666294449665
STX1A (6804)	0.16284315100782262	5.374195117819792e-08
STX1B (112755)	-0.0016284697431146254	0.9569172033751909
STX2 (2054)	-0.05945743261110907	0.04836186110789247
STX3 (6809)	-0.04292733364703096	0.15423845663850552
STX4 (6810)	0.09962847057096452	0.0009220202834538238
STX5 (6811)	-0.13941790685968428	3.355981819938547e-06
STX6 (10228)	-0.008538548765105979	0.7769766501899344
STX7 (8417)	-0.038663702638225175	0.19945662867357336
STX8 (9482)	0.027410246506869188	0.3631007443854576
STXBP1 (6812)	-0.013135697968876476	0.6629966165112601
STXBP2 (6813)	-0.034480742952647435	0.25254193021236576
STXBP3 (6814)	0.05844341348602906	0.05232525974309493
STXBP4 (252983)	0.034663589451039395	0.2500334261794363
STXBP5 (134957)	-0.05027637148938588	0.09513460145243925
STXBP5L (9515)	-0.05479603260248828	0.06888721495494135
STXBP6 (29091)	0.045492575936233	0.13105802810031217
STYK1 (55359)	-0.02079583647572185	0.4902248446116876
STYX (6815)	0.018163851546948516	0.546765872700295
STYXL1 (51657)	0.030235292071673962	0.3157409826232013
STYXL2 (92235)	-0.060280023975805265	0.04533455555858861
SUB1 (10923)	0.08625990097512493	0.004144974951985811
SUCLA2 (8803)	0.04618026179234654	0.1253271290625918
SUCLG1 (8802)	0.009908989050041667	0.7423622276039019
SUCLG2 (8801)	0.013288670648300789	0.6593179815329258
SUCNR1 (56670)	-0.07360396836483454	0.014483633392592126
SUCO (51430)	-0.0149368866038661	0.6202184774875807
SUDS3 (64426)	0.11371301229032252	0.00015397281106535775
SUFU (51684)	0.017404334713006123	0.563661562857251
SUGCT (79783)	-0.11048897462803102	0.0002363636515149704
SUGP1 (57794)	0.16627817427216046	2.779470048120098e-08
SUGP2 (10147)	0.04622754081647879	0.12494040604316191
SUGT1 (10910)	0.042326240737733944	0.1600952723359442
SULF1 (23213)	0.01946474831743027	0.5184214633183309
SULF2 (55959)	0.039427595960077236	0.19071345614544252
SULT1A1 (6817)	0.00771877323505727	0.7979008401028229
SULT1A2 (6799)	-0.022411998817766322	0.4575372154059746
SULT1B1 (27284)	0.0780137498824312	0.009543015263124318
SULT1C2 (6819)	0.06097986763492938	0.04288609262538509
SULT1C3 (442038)	-0.02489009312765234	0.4089024780863671
SULT1C4 (27233)	0.07155389150745488	0.01746542227925188
SULT1E1 (6783)	-0.07537529300877403	0.012278182439011453
SULT2A1 (6822)	-0.08056930126766579	0.00742531589467758
SULT2B1 (6820)	-0.04576464518394599	0.12876691169712517
SULT4A1 (25830)	-0.06409449585230574	0.03330013225943951
SULT6B1 (391365)	0.07191623592089105	0.016902236917521733
SUMF1 (285362)	0.04862654194289633	0.1065097725400831
SUMF2 (25870)	-0.007171879305251471	0.8119420162200082
SUMO1 (7341)	-0.0817227233095076	0.00661566964119067
SUMO3 (6612)	-0.07414692929888053	0.013773168523648219
SUMO4 (387082)	-0.03582585606627262	0.5469442333827855
SUN1 (23353)	-0.04596997519685519	0.12705848483507726
SUN2 (25777)	-0.09058573682639647	0.002601619879345966
SUN3 (256979)	-0.022120795987137648	0.46320058284169063
SUN5 (140732)	0.11341754235249964	0.0001602163764381567
SUOX (6821)	0.01127753622031484	0.7083072455858374
SUPT16H (11198)	-0.01534431715785771	0.6107108197366873
SUPT20H (55578)	-0.020001760941717572	0.5069460164161355
SUPT3H (8464)	0.06655487741423217	0.02708238293685343
SUPT4H1 (6827)	0.01007504063447047	0.738201684087929
SUPT5H (6829)	0.04066967922075965	0.1771039892243249
SUPT6H (6830)	0.10081104339291383	0.0007999020912958652
SUPT7L (9913)	-0.020270986600581305	0.5012434943910463
SUPV3L1 (6832)	-0.09123584131259486	0.0024216305798838256
SURF1 (6834)	0.06398265445662857	0.03360963070047475
SURF2 (6835)	0.03559751341749491	0.23749202505400172
SURF4 (6836)	-0.11511287130832498	0.00012737841784805633
SURF6 (6838)	0.13158993995986337	1.1629797902319249e-05
SUSD1 (64420)	0.032584195523696596	0.27959559429175723
SUSD2 (56241)	0.034053238465685275	0.25847513148857415
SUSD3 (203328)	-0.0003100047691080001	0.9917946740518235
SUSD4 (55061)	-0.03194181190885637	0.28918950423816875
SUSD5 (26032)	0.004240075776062061	0.888138545447922
SUSD6 (9766)	0.024672624362044676	0.41300953887918324
SUV39H1 (6839)	-0.0415848245777359	0.16754874558509367
SUV39H2 (79723)	-0.05132521280519759	0.08842319452394976
SUZ12 (23512)	-0.15971551313954632	9.679771457378794e-08
SV2A (9900)	0.08169405910854408	0.006634789189641042
SV2B (9899)	-0.02047082533254501	0.4970327154981139
SV2C (22987)	-0.01906776070836005	0.5269900960667405
SVBP (374969)	-0.01606982718727307	0.593942596008234
SVEP1 (79987)	0.028162172905081787	0.35008148641559245
SVIL (6840)	0.013577932760938148	0.6523844080108187
SVIP (258010)	-0.017357993399922684	0.5647005179147643
SVOPL (136306)	0.03184596904289994	0.29063966793302637
SWAP70 (23075)	-0.04014140777865623	0.1828012334768961
SWI5 (375757)	-8.507885446177266e-05	0.9978071576962123
SWSAP1 (126074)	-0.004664127134932527	0.8770360707297548
SWT1 (54823)	-0.07511350262620442	0.012584179041479255
SYAP1 (94056)	0.024091800126148654	0.4240977839589908
SYBU (55638)	0.06101192773532381	0.042776655082795635
SYCE1 (93426)	-0.06671148004093783	0.02672296605038713
SYCE1L (100130958)	-0.015310105279542964	0.6115066898009387
SYCE2 (256126)	0.029786874318536462	0.32297503996347315
SYCE3 (644186)	-0.04949112841984085	0.10042123809761111
SYCN (342898)	0.10851561184435808	0.000305559707641105
SYCP1 (6847)	-0.04458173229605735	0.13895851036998308
SYCP2 (10388)	-0.0672454890917194	0.025528128339121117
SYCP2L (221711)	-0.09771217585742058	0.0011570531135334787
SYCP3 (50511)	0.0065356127673169015	0.8283538167222552
SYDE1 (85360)	0.016849356221699648	0.5761640215737492
SYDE2 (84144)	0.023634242842314943	0.4329539449157104
SYF2 (25949)	-0.07826617823369605	0.009312189946414477
SYK (6850)	-0.022168393133101268	0.46203508583723507
SYMPK (8189)	0.03584741273786918	0.23421278732765807
SYN1 (6853)	0.03892784133764588	0.19640093151892724
SYN3 (8224)	-0.00967893910694398	0.7481387169064244
SYNC (81493)	0.05133475967082142	0.0883639030127546
SYNCRIP (10492)	-0.05535617658867957	0.06609435288690393
SYNDIG1 (79953)	0.016807744879260633	0.5771066770596406
SYNDIG1L (646658)	0.0002585933401831697	0.993155414958795
SYNE1 (23345)	-0.03505598544932241	0.24470888695611873
SYNE2 (23224)	-0.08286978146945477	0.005890015232090423
SYNE3 (161176)	-0.015403228186973128	0.6093414503725104
SYNE4 (163183)	-0.01386447430293368	0.6455454934996339
SYNGAP1 (8831)	-0.015764967110568958	0.6009630107939423
SYNGR1 (9145)	-0.07059695833602338	0.019032458805923847
SYNGR2 (9144)	0.014527914313012313	0.6298262895458
SYNGR3 (9143)	-0.07809348013075725	0.00946956383728771
SYNGR4 (23546)	0.015589898452342281	0.6050113908770833
SYNJ1 (8867)	0.007669868933127268	0.7991538465930358
SYNJ2 (8871)	-0.01028134019425245	0.7330433575114849
SYNJ2BP (55333)	-0.010715035736128442	0.7222386300615667
SYNPO (11346)	0.15695856861076385	1.6108462869953372e-07
SYNPO2 (171024)	-0.03642692095703526	0.22673197234072584
SYNPO2L (79933)	0.09964582842705753	0.0009201094109164519
SYNPR (132204)	-0.03269297721712767	0.2779925978975233
SYNRG (11276)	-0.02199604715345808	0.46552438785029454
SYP (6855)	-0.02641690442540739	0.38075734797250244
SYPL1 (6856)	0.02812792322137898	0.3506679968728135
SYPL2 (284612)	0.0058980415076228315	0.8448746728901289
SYS1 (90196)	-0.004852453430458207	0.8721129318544701
SYT1 (6857)	0.013185406210180637	0.6618003537827927
SYT10 (341359)	-0.045279712211767936	0.1328724820307345
SYT11 (23208)	0.0645152974094956	0.03215737454957444
SYT12 (91683)	-0.08412891645823237	0.005176624739870228
SYT13 (57586)	-0.030173395605323297	0.3167331509403969
SYT14 (255928)	-0.13923896669205446	3.455345658839222e-06
SYT16 (83851)	0.038784294237154356	0.1980572849834537
SYT17 (51760)	-0.10912740224281962	0.00028230547435630364
SYT2 (127833)	0.005827439400998718	0.8467084641415613
SYT3 (84258)	-0.08040721379058574	0.007545939211375752
SYT4 (6860)	-0.01662812047218393	0.5811841587616431
SYT5 (6861)	-0.08436780133262795	0.00505042982651099
SYT6 (148281)	0.004354581861885597	0.8851383032271385
SYT7 (9066)	-0.021422866261949447	0.4772334933284053
SYT8 (90019)	0.054050718812539776	0.07275273046752459
SYT9 (143425)	-0.05751035775294816	0.05620834545852637
SYTL1 (84958)	0.044130924234452876	0.1430018401028409
SYTL2 (54843)	-0.11676999663379244	0.00010148778936382882
SYTL3 (94120)	-0.04635244322752565	0.12392322482210223
SYTL4 (94121)	-0.009847717028977673	0.7438993509023325
SYTL5 (94122)	0.026695199586210947	0.3757583493928488
SYVN1 (84447)	-0.18366915904925787	7.978628688965687e-10
SZRD1 (26099)	-0.041884343905883435	0.16450692585367593
SZT2 (23334)	0.021981783299818307	0.46581382638293023
TAAR1 (134864)	-0.02842274156758578	0.34563973497013084
TAAR2 (9287)	0.05538673449186688	0.06594471203318406
TAAR5 (9038)	0.031418752552148654	0.29716307427421756
TAAR6 (319100)	0.11542307079181405	0.0001221019132035143
TAAR8 (83551)	-0.034739467508979674	0.24899756148722538
