strain	direction	pathway_id	pathway_name	universe_size	foreground_size	pathway_size	overlap	pvalue	padj	genes
99	up	pau00562	Inositol phosphate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	7	0	1	1	
99	up	pau00564	Glycerophospholipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	27	0	1	1	
99	up	pau00565	Ether lipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	3	0	1	1	
99	up	pau00592	alpha-Linolenic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	3	0	1	1	
99	up	pau00600	Sphingolipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	2	0	1	1	
99	up	pau00622	Xylene degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	43	6	0	1	1	
99	up	pau00623	Toluene degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	43	2	0	1	1	
99	up	pau00625	Chloroalkane and chloroalkene degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	43	7	0	1	1	
99	up	pau00626	Naphthalene degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	43	2	0	1	1	
99	up	pau00627	Aminobenzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	43	15	0	1	1	
99	up	pau00633	Nitrotoluene degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	43	2	0	1	1	
99	up	pau00640	Propanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	43	0	1	1	
99	up	pau00643	Styrene degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	43	11	0	1	1	
99	up	pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	38	0	1	1	
99	up	pau00660	C5-Branched dibasic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	13	0	1	1	
99	up	pau00680	Methane metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	26	0	1	1	
99	up	pau00710	Carbon fixation by Calvin cycle - Pseudomonas aeruginosa UCBPP-PA14	2041	43	13	0	1	1	
99	up	pau00720	Other carbon fixation pathways - Pseudomonas aeruginosa UCBPP-PA14	2041	43	35	0	1	1	
99	up	pau00750	Vitamin B6 metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	9	0	1	1	
99	up	pau00770	Pantothenate and CoA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	43	26	0	1	1	
99	up	pau00780	Biotin metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	20	0	1	1	
99	up	pau00900	Terpenoid backbone biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	43	16	0	1	1	
99	up	pau00907	Pinene, camphor and geraniol degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	43	15	0	1	1	
99	up	pau00930	Caprolactam degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	43	7	0	1	1	
99	up	pau00946	Degradation of flavonoids - Pseudomonas aeruginosa UCBPP-PA14	2041	43	1	0	1	1	
99	up	pau00984	Steroid degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	43	4	0	1	1	
99	up	pau00997	Biosynthesis of various other secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	2041	43	4	0	1	1	
99	up	pau00999	Biosynthesis of various plant secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	2041	43	3	0	1	1	
99	up	pau01040	Biosynthesis of unsaturated fatty acids - Pseudomonas aeruginosa UCBPP-PA14	2041	43	6	0	1	1	
99	up	pau01053	Biosynthesis of siderophore group nonribosomal peptides - Pseudomonas aeruginosa UCBPP-PA14	2041	43	9	0	1	1	
99	up	pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	47	0	1	1	
99	up	pau01212	Fatty acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	51	0	1	1	
99	up	pau01220	Degradation of aromatic compounds - Pseudomonas aeruginosa UCBPP-PA14	2041	43	29	0	1	1	
99	up	pau01232	Nucleotide metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	50	0	1	1	
99	up	pau01250	Biosynthesis of nucleotide sugars - Pseudomonas aeruginosa UCBPP-PA14	2041	43	43	0	1	1	
99	up	pau01310	Nitrogen cycle - Pseudomonas aeruginosa UCBPP-PA14	2041	43	12	0	1	1	
99	up	pau01320	Sulfur cycle - Pseudomonas aeruginosa UCBPP-PA14	2041	43	10	0	1	1	
99	up	pau01501	beta-Lactam resistance - Pseudomonas aeruginosa UCBPP-PA14	2041	43	34	0	1	1	
99	up	pau01502	Vancomycin resistance - Pseudomonas aeruginosa UCBPP-PA14	2041	43	9	0	1	1	
99	up	pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	2041	43	31	0	1	1	
99	up	pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	2041	43	108	0	1	1	
99	up	pau02040	Flagellar assembly - Pseudomonas aeruginosa UCBPP-PA14	2041	43	46	0	1	1	
99	up	pau02060	Phosphotransferase system (PTS) - Pseudomonas aeruginosa UCBPP-PA14	2041	43	8	0	1	1	
99	up	pau03008	Ribosome biogenesis in eukaryotes - Pseudomonas aeruginosa UCBPP-PA14	2041	43	3	0	1	1	
99	up	pau03020	RNA polymerase - Pseudomonas aeruginosa UCBPP-PA14	2041	43	4	0	1	1	
99	up	pau03030	DNA replication - Pseudomonas aeruginosa UCBPP-PA14	2041	43	17	0	1	1	
99	up	pau03250	Viral life cycle - HIV-1 - Pseudomonas aeruginosa UCBPP-PA14	2041	43	1	0	1	1	
99	up	pau03410	Base excision repair - Pseudomonas aeruginosa UCBPP-PA14	2041	43	13	0	1	1	
99	up	pau03420	Nucleotide excision repair - Pseudomonas aeruginosa UCBPP-PA14	2041	43	9	0	1	1	
99	up	pau03430	Mismatch repair - Pseudomonas aeruginosa UCBPP-PA14	2041	43	20	0	1	1	
99	up	pau03440	Homologous recombination - Pseudomonas aeruginosa UCBPP-PA14	2041	43	24	0	1	1	
99	up	pau03450	Non-homologous end-joining - Pseudomonas aeruginosa UCBPP-PA14	2041	43	2	0	1	1	
99	up	pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	2041	43	14	0	1	1	
99	up	pau04156	Integrated stress response (ISR) signaling pathway - Pseudomonas aeruginosa UCBPP-PA14	2041	43	8	0	1	1	
99	up	pau04980	Cobalamin transport and metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	2	0	1	1	
99	up	pau04981	Folate transport and metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	43	7	0	1	1	
99	down	pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	24	15	1.4433164679232e-12	1.97734356105478e-10	PA14_09400,PA14_09410,PA14_09420,PA14_09440,PA14_09450,PA14_09470,PA14_09480,PA14_09490,PA14_30630,PA14_39880,PA14_39890,PA14_39910,PA14_39925,PA14_39960,PA14_39970
99	down	pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	2041	141	111	29	5.04486029420897e-11	3.45572930153314e-09	PA14_09410,PA14_09420,PA14_09440,PA14_09450,PA14_09460,PA14_09470,PA14_09480,PA14_09520,PA14_09530,PA14_16250,PA14_19100,PA14_19110,PA14_19120,PA14_19130,PA14_20610,PA14_30630,PA14_31290,PA14_39880,PA14_39890,PA14_39910,PA14_39925,PA14_39945,PA14_39960,PA14_39970,PA14_40260,PA14_40290,PA14_45940,PA14_45960,PA14_49760
99	down	pau00500	Starch and sucrose metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	16	10	1.01771050890021e-08	4.64754465731094e-07	PA14_33450,PA14_36570,PA14_36580,PA14_36590,PA14_36605,PA14_36630,PA14_36710,PA14_36730,PA14_36740,PA14_36840
99	down	pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	2041	141	108	21	6.96959094495969e-06	0.000238708489864869	PA14_03240,PA14_19100,PA14_19110,PA14_19120,PA14_19130,PA14_20780,PA14_30630,PA14_31290,PA14_42890,PA14_42900,PA14_42920,PA14_42980,PA14_42990,PA14_43030,PA14_43040,PA14_43070,PA14_44890,PA14_45940,PA14_45960,PA14_49760,PA14_69560
99	down	pau02030	Bacterial chemotaxis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	49	9	0.00525977895342604	0.130290326201915	PA14_02180,PA14_02190,PA14_02200,PA14_02220,PA14_02230,PA14_02250,PA14_02260,PA14_39560,PA14_48030
99	down	pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	2041	141	265	29	0.00594629431167934	0.130290326201915	PA14_01360,PA14_02180,PA14_02200,PA14_02220,PA14_02230,PA14_02250,PA14_02260,PA14_06740,PA14_10330,PA14_10500,PA14_11120,PA14_19130,PA14_20780,PA14_39560,PA14_48030,PA14_55780,PA14_55810,PA14_55820,PA14_55850,PA14_55860,PA14_55880,PA14_55890,PA14_55900,PA14_55920,PA14_55930,PA14_55940,PA14_61500,PA14_61510,PA14_61530
99	down	pau01310	Nitrogen cycle - Pseudomonas aeruginosa UCBPP-PA14	2041	141	12	4	0.00698237865584711	0.130290326201915	PA14_06750,PA14_06810,PA14_06830,PA14_20200
99	down	pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	2041	141	444	43	0.00760819423076878	0.130290326201915	PA14_00640,PA14_01360,PA14_09150,PA14_09400,PA14_09410,PA14_09420,PA14_09440,PA14_09450,PA14_09460,PA14_09470,PA14_09480,PA14_09490,PA14_19140,PA14_19900,PA14_19910,PA14_19920,PA14_20940,PA14_30630,PA14_33450,PA14_36310,PA14_36320,PA14_36330,PA14_36570,PA14_36580,PA14_36590,PA14_36605,PA14_36630,PA14_36710,PA14_36730,PA14_36810,PA14_36840,PA14_39880,PA14_39890,PA14_39910,PA14_39925,PA14_39945,PA14_39960,PA14_39970,PA14_40040,PA14_40310,PA14_53260,PA14_58030,PA14_61040
99	down	pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	2041	141	14	4	0.012666948625033	0.192819106847725	PA14_09150,PA14_36810,PA14_58000,PA14_61040
99	down	pau00460	Cyanoamino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	11	3	0.0353185701965253	0.483864411692396	PA14_36310,PA14_36320,PA14_36330
99	down	pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	2041	141	95	11	0.0588238403175757	0.73262419304617	PA14_03240,PA14_10330,PA14_23980,PA14_42890,PA14_42900,PA14_42910,PA14_42940,PA14_42980,PA14_43070,PA14_44890,PA14_69560
99	down	pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	57	7	0.0937900843043108	1	PA14_01290,PA14_01300,PA14_01310,PA14_01320,PA14_01360,PA14_06740,PA14_10500
99	down	pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	26	4	0.0997410140335714	1	PA14_09150,PA14_36810,PA14_37610,PA14_61040
99	down	pau03450	Non-homologous end-joining - Pseudomonas aeruginosa UCBPP-PA14	2041	141	2	1	0.133426521024873	1	PA14_36760
99	down	pau00643	Styrene degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	11	2	0.173262140526445	1	PA14_02760,PA14_02770
99	down	pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	34	4	0.204377359332171	1	PA14_06750,PA14_06810,PA14_06830,PA14_20200
99	down	pau00785	Lipoic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	24	3	0.227678863576505	1	PA14_19900,PA14_19910,PA14_19920
99	down	pau00350	Tyrosine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	27	3	0.285081667505741	1	PA14_10570,PA14_10590,PA14_53070
99	down	pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	2041	141	31	3	0.363021447071389	1	PA14_10330,PA14_16250,PA14_48060
99	down	pau00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	32	3	0.382408527264083	1	PA14_09460,PA14_19140,PA14_39945
99	down	pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	38	3	0.494811700211324	1	PA14_02760,PA14_02770,PA14_66840
99	down	pau01320	Sulfur cycle - Pseudomonas aeruginosa UCBPP-PA14	2041	141	10	1	0.512030051557458	1	PA14_10550
99	down	pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	2041	141	1049	72	0.567416516586422	1	PA14_00640,PA14_01290,PA14_01300,PA14_01310,PA14_01320,PA14_01360,PA14_01900,PA14_01910,PA14_02760,PA14_02770,PA14_06740,PA14_06750,PA14_06810,PA14_06830,PA14_09150,PA14_09400,PA14_09410,PA14_09420,PA14_09440,PA14_09450,PA14_09460,PA14_09470,PA14_09480,PA14_09490,PA14_10500,PA14_10550,PA14_10570,PA14_10590,PA14_19130,PA14_19140,PA14_19900,PA14_19910,PA14_19920,PA14_20200,PA14_20940,PA14_20950,PA14_33450,PA14_34870,PA14_36310,PA14_36320,PA14_36330,PA14_36570,PA14_36580,PA14_36590,PA14_36605,PA14_36630,PA14_36690,PA14_36710,PA14_36730,PA14_36740,PA14_36810,PA14_36840,PA14_36880,PA14_37610,PA14_39520,PA14_39880,PA14_39890,PA14_39910,PA14_39925,PA14_39945,PA14_39960,PA14_39970,PA14_40310,PA14_45940,PA14_49300,PA14_53070,PA14_53260,PA14_53290,PA14_56030,PA14_58030,PA14_61040,PA14_66840
99	down	pau00640	Propanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	43	3	0.580319815317917	1	PA14_19900,PA14_19910,PA14_19920
99	down	pau01220	Degradation of aromatic compounds - Pseudomonas aeruginosa UCBPP-PA14	2041	141	29	2	0.60649805160779	1	PA14_01900,PA14_01910
99	down	pau00280	Valine, leucine and isoleucine degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	45	3	0.611901363317821	1	PA14_19900,PA14_19910,PA14_19920
99	down	pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	47	3	0.641872841627302	1	PA14_19900,PA14_19910,PA14_19920
99	down	pau00362	Benzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	34	2	0.693525136003922	1	PA14_01900,PA14_01910
99	down	pau01501	beta-Lactam resistance - Pseudomonas aeruginosa UCBPP-PA14	2041	141	34	2	0.693525136003922	1	PA14_10330,PA14_16300
99	down	pau00290	Valine, leucine and isoleucine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	17	1	0.705340468360512	1	PA14_53260
99	down	pau03430	Mismatch repair - Pseudomonas aeruginosa UCBPP-PA14	2041	141	20	1	0.762757939855667	1	PA14_55080
99	down	pau00920	Sulfur metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	58	3	0.77746258686538	1	PA14_10550,PA14_31350,PA14_34330
99	down	pau00130	Ubiquinone and other terpenoid-quinone biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	21	1	0.779309711493644	1	PA14_53070
99	down	pau00360	Phenylalanine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	21	1	0.779309711493644	1	PA14_53070
99	down	pau00270	Cysteine and methionine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	41	2	0.788240585834701	1	PA14_19130,PA14_45940
99	down	pau00760	Nicotinate and nicotinamide metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	24	1	0.822392617948749	1	PA14_36880
99	down	pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	63	3	0.823655085400136	1	PA14_09150,PA14_36810,PA14_61040
99	down	pau00061	Fatty acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	27	1	0.857112831900266	1	PA14_20950
99	down	pau00520	Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	27	1	0.857112831900266	1	PA14_34870
99	down	pau00564	Glycerophospholipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	27	1	0.857112831900266	1	PA14_36690
99	down	pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	2041	141	29	1	0.876424149070589	1	PA14_58030
99	down	pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	2041	141	29	1	0.876424149070589	1	PA14_53290
99	down	pau00720	Other carbon fixation pathways - Pseudomonas aeruginosa UCBPP-PA14	2041	141	35	1	0.920133617787635	1	PA14_58030
99	down	pau00250	Alanine, aspartate and glutamate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	36	1	0.925747356517417	1	PA14_00640
99	down	pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	129	5	0.953181147496726	1	PA14_09150,PA14_36810,PA14_53260,PA14_58030,PA14_61040
99	down	pau01232	Nucleotide metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	50	1	0.973340294457911	1	PA14_39520
99	down	pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	2041	141	323	15	0.973864009088341	1	PA14_01900,PA14_01910,PA14_02760,PA14_02770,PA14_06750,PA14_06810,PA14_06830,PA14_10550,PA14_10570,PA14_10590,PA14_20200,PA14_31350,PA14_34330,PA14_39520,PA14_58030
99	down	pau01212	Fatty acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	51	1	0.975228299722318	1	PA14_20950
99	down	pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	52	1	0.976983480495762	1	PA14_01360
99	down	pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	2041	141	146	5	0.979554458080088	1	PA14_00640,PA14_09460,PA14_19140,PA14_39945,PA14_53260
99	down	pau00260	Glycine, serine and threonine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	56	1	0.982852204070127	1	PA14_53260
99	down	pau00620	Pyruvate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	63	1	0.989770391128666	1	PA14_58030
99	down	pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	2041	141	202	7	0.99070740942783	1	PA14_10340,PA14_13580,PA14_13590,PA14_20170,PA14_20180,PA14_30570,PA14_40240
99	down	pau00230	Purine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	67	1	0.992391671333405	1	PA14_39520
99	down	pau00970	Aminoacyl-tRNA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	86	1	0.998151295817184	1	PA14_68150
99	down	pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	2041	141	184	3	0.999872428635964	1	PA14_01360,PA14_37610,PA14_53070
99	down	pau00010	Glycolysis / Gluconeogenesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	35	0	1	1	
99	down	pau00040	Pentose and glucuronate interconversions - Pseudomonas aeruginosa UCBPP-PA14	2041	141	8	0	1	1	
99	down	pau00051	Fructose and mannose metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	18	0	1	1	
99	down	pau00052	Galactose metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	4	0	1	1	
99	down	pau00053	Ascorbate and aldarate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	6	0	1	1	
99	down	pau00071	Fatty acid degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	31	0	1	1	
99	down	pau00074	Mycolic acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	2	0	1	1	
99	down	pau00220	Arginine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	33	0	1	1	
99	down	pau00240	Pyrimidine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	36	0	1	1	
99	down	pau00261	Monobactam biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	9	0	1	1	
99	down	pau00300	Lysine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	16	0	1	1	
99	down	pau00310	Lysine degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	22	0	1	1	
99	down	pau00330	Arginine and proline metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	48	0	1	1	
99	down	pau00332	Carbapenem biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	2	0	1	1	
99	down	pau00340	Histidine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	25	0	1	1	
99	down	pau00361	Chlorocyclohexane and chlorobenzene degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	5	0	1	1	
99	down	pau00364	Fluorobenzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	7	0	1	1	
99	down	pau00401	Novobiocin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	6	0	1	1	
99	down	pau00410	beta-Alanine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	19	0	1	1	
99	down	pau00430	Taurine and hypotaurine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	7	0	1	1	
99	down	pau00440	Phosphonate and phosphinate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	9	0	1	1	
99	down	pau00450	Selenocompound metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	9	0	1	1	
99	down	pau00470	D-Amino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	23	0	1	1	
99	down	pau00480	Glutathione metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	36	0	1	1	
99	down	pau00521	Streptomycin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	8	0	1	1	
99	down	pau00523	Polyketide sugar unit biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	5	0	1	1	
99	down	pau00525	Acarbose and validamycin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	2	0	1	1	
99	down	pau00540	Lipopolysaccharide biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	21	0	1	1	
99	down	pau00541	Biosynthesis of various nucleotide sugars - Pseudomonas aeruginosa UCBPP-PA14	2041	141	30	0	1	1	
99	down	pau00543	Exopolysaccharide biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	11	0	1	1	
99	down	pau00550	Peptidoglycan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	22	0	1	1	
99	down	pau00552	Teichoic acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	2	0	1	1	
99	down	pau00561	Glycerolipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	15	0	1	1	
99	down	pau00562	Inositol phosphate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	7	0	1	1	
99	down	pau00565	Ether lipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	3	0	1	1	
99	down	pau00592	alpha-Linolenic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	3	0	1	1	
99	down	pau00600	Sphingolipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	2	0	1	1	
99	down	pau00622	Xylene degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	6	0	1	1	
99	down	pau00623	Toluene degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	2	0	1	1	
99	down	pau00625	Chloroalkane and chloroalkene degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	7	0	1	1	
99	down	pau00626	Naphthalene degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	2	0	1	1	
99	down	pau00627	Aminobenzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	15	0	1	1	
99	down	pau00633	Nitrotoluene degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	2	0	1	1	
99	down	pau00660	C5-Branched dibasic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	13	0	1	1	
99	down	pau00670	One carbon pool by folate - Pseudomonas aeruginosa UCBPP-PA14	2041	141	31	0	1	1	
99	down	pau00680	Methane metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	26	0	1	1	
99	down	pau00710	Carbon fixation by Calvin cycle - Pseudomonas aeruginosa UCBPP-PA14	2041	141	13	0	1	1	
99	down	pau00730	Thiamine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	13	0	1	1	
99	down	pau00740	Riboflavin metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	14	0	1	1	
99	down	pau00750	Vitamin B6 metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	9	0	1	1	
99	down	pau00770	Pantothenate and CoA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	26	0	1	1	
99	down	pau00780	Biotin metabolism - Pseudomonas aeruginosa UCBPP-PA14	2041	141	20	0	1	1	
99	down	pau00790	Folate biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	33	0	1	1	
99	down	pau00900	Terpenoid backbone biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2041	141	16	0	1	1	
99	down	pau00907	Pinene, camphor and geraniol degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	15	0	1	1	
99	down	pau00930	Caprolactam degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	7	0	1	1	
99	down	pau00946	Degradation of flavonoids - Pseudomonas aeruginosa UCBPP-PA14	2041	141	1	0	1	1	
99	down	pau00984	Steroid degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	4	0	1	1	
99	down	pau00997	Biosynthesis of various other secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	2041	141	4	0	1	1	
99	down	pau00999	Biosynthesis of various plant secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	2041	141	3	0	1	1	
99	down	pau01040	Biosynthesis of unsaturated fatty acids - Pseudomonas aeruginosa UCBPP-PA14	2041	141	6	0	1	1	
99	down	pau01053	Biosynthesis of siderophore group nonribosomal peptides - Pseudomonas aeruginosa UCBPP-PA14	2041	141	9	0	1	1	
99	down	pau01250	Biosynthesis of nucleotide sugars - Pseudomonas aeruginosa UCBPP-PA14	2041	141	43	0	1	1	
99	down	pau01502	Vancomycin resistance - Pseudomonas aeruginosa UCBPP-PA14	2041	141	9	0	1	1	
99	down	pau02040	Flagellar assembly - Pseudomonas aeruginosa UCBPP-PA14	2041	141	46	0	1	1	
99	down	pau02060	Phosphotransferase system (PTS) - Pseudomonas aeruginosa UCBPP-PA14	2041	141	8	0	1	1	
99	down	pau03008	Ribosome biogenesis in eukaryotes - Pseudomonas aeruginosa UCBPP-PA14	2041	141	3	0	1	1	
99	down	pau03010	Ribosome - Pseudomonas aeruginosa UCBPP-PA14	2041	141	67	0	1	1	
99	down	pau03018	RNA degradation - Pseudomonas aeruginosa UCBPP-PA14	2041	141	19	0	1	1	
99	down	pau03020	RNA polymerase - Pseudomonas aeruginosa UCBPP-PA14	2041	141	4	0	1	1	
99	down	pau03030	DNA replication - Pseudomonas aeruginosa UCBPP-PA14	2041	141	17	0	1	1	
99	down	pau03060	Protein export - Pseudomonas aeruginosa UCBPP-PA14	2041	141	17	0	1	1	
99	down	pau03250	Viral life cycle - HIV-1 - Pseudomonas aeruginosa UCBPP-PA14	2041	141	1	0	1	1	
99	down	pau03410	Base excision repair - Pseudomonas aeruginosa UCBPP-PA14	2041	141	13	0	1	1	
99	down	pau03420	Nucleotide excision repair - Pseudomonas aeruginosa UCBPP-PA14	2041	141	9	0	1	1	
