geneID	WL3
ENSMUSG00000062421	621
ENSMUSG00000062426	0
ENSMUSG00000062432	6
ENSMUSG00000062433	0
ENSMUSG00000062434	0
ENSMUSG00000062438	0
ENSMUSG00000062444	0
ENSMUSG00000062456	257
ENSMUSG00000062464	3
ENSMUSG00000062478	0
ENSMUSG00000062480	1
ENSMUSG00000062483	0
ENSMUSG00000062488	2833
ENSMUSG00000062497	0
ENSMUSG00000062510	51
ENSMUSG00000062511	9
ENSMUSG00000062515	446
ENSMUSG00000062518	0
ENSMUSG00000062519	57
ENSMUSG00000062524	0
ENSMUSG00000062526	426
ENSMUSG00000062527	0
ENSMUSG00000062528	0
ENSMUSG00000062542	0
ENSMUSG00000062545	1
ENSMUSG00000062546	0
ENSMUSG00000062551	0
ENSMUSG00000062553	0
ENSMUSG00000062556	0
ENSMUSG00000062563	0
ENSMUSG00000062564	0
ENSMUSG00000062580	474
ENSMUSG00000062585	21
ENSMUSG00000062590	19
ENSMUSG00000062591	16
ENSMUSG00000062593	1
ENSMUSG00000062598	0
ENSMUSG00000062604	128
ENSMUSG00000062608	0
ENSMUSG00000062609	0
ENSMUSG00000062619	47
ENSMUSG00000062621	0
ENSMUSG00000062624	0
ENSMUSG00000062627	389
ENSMUSG00000062629	0
ENSMUSG00000062638	1
ENSMUSG00000062646	154
ENSMUSG00000062647	1809
ENSMUSG00000062649	0
ENSMUSG00000062651	0
ENSMUSG00000062661	80
ENSMUSG00000062683	936
ENSMUSG00000062687	0
ENSMUSG00000062691	75
ENSMUSG00000062694	0
ENSMUSG00000062705	0
ENSMUSG00000062712	0
ENSMUSG00000062713	0
ENSMUSG00000062727	3
ENSMUSG00000062729	116
ENSMUSG00000062732	0
ENSMUSG00000062737	0
ENSMUSG00000062743	96
ENSMUSG00000062751	0
ENSMUSG00000062753	481
ENSMUSG00000062757	0
ENSMUSG00000062760	0
ENSMUSG00000062761	204
ENSMUSG00000062762	557
ENSMUSG00000062773	0
ENSMUSG00000062778	0
ENSMUSG00000062782	0
ENSMUSG00000062783	42
ENSMUSG00000062785	18
ENSMUSG00000062791	0
ENSMUSG00000062793	0
ENSMUSG00000062794	50
ENSMUSG00000062797	183
ENSMUSG00000062814	0
ENSMUSG00000062818	0
ENSMUSG00000062822	203
ENSMUSG00000062825	37972
ENSMUSG00000062826	0
ENSMUSG00000062833	0
ENSMUSG00000062844	0
ENSMUSG00000062859	14
ENSMUSG00000062861	101
ENSMUSG00000062866	217
ENSMUSG00000062867	221
ENSMUSG00000062868	0
ENSMUSG00000062873	0
ENSMUSG00000062878	0
ENSMUSG00000062892	0
ENSMUSG00000062901	1134
ENSMUSG00000062905	0
ENSMUSG00000062906	21
ENSMUSG00000062908	297
ENSMUSG00000062914	0
ENSMUSG00000062929	232
ENSMUSG00000062931	26
ENSMUSG00000062937	246
ENSMUSG00000062939	64
ENSMUSG00000062944	99
ENSMUSG00000062949	540
ENSMUSG00000062952	0
ENSMUSG00000062960	1494
ENSMUSG00000062961	0
ENSMUSG00000062963	579
ENSMUSG00000062980	25
ENSMUSG00000062981	155
ENSMUSG00000062987	0
ENSMUSG00000062991	110
ENSMUSG00000062995	22
ENSMUSG00000062997	4974
ENSMUSG00000063011	0
ENSMUSG00000063015	2742
ENSMUSG00000063019	368
ENSMUSG00000063020	0
ENSMUSG00000063021	0
ENSMUSG00000063047	123
ENSMUSG00000063049	145
ENSMUSG00000063052	211
ENSMUSG00000063058	0
ENSMUSG00000063060	0
ENSMUSG00000063063	0
ENSMUSG00000063065	1962
ENSMUSG00000063077	2273
ENSMUSG00000063089	0
ENSMUSG00000063106	0
ENSMUSG00000063108	289
ENSMUSG00000063116	0
ENSMUSG00000063120	0
ENSMUSG00000063129	0
ENSMUSG00000063130	0
ENSMUSG00000063133	72
ENSMUSG00000063137	0
ENSMUSG00000063142	0
ENSMUSG00000063145	16
ENSMUSG00000063146	894
ENSMUSG00000063157	0
ENSMUSG00000063160	51
ENSMUSG00000063163	0
ENSMUSG00000063172	29
ENSMUSG00000063173	0
ENSMUSG00000063176	0
ENSMUSG00000063177	2
ENSMUSG00000063179	21
ENSMUSG00000063188	0
ENSMUSG00000063193	140
ENSMUSG00000063200	593
ENSMUSG00000063206	0
ENSMUSG00000063216	0
ENSMUSG00000063221	0
ENSMUSG00000063225	0
ENSMUSG00000063229	10564
ENSMUSG00000063230	0
ENSMUSG00000063232	0
ENSMUSG00000063234	2922
ENSMUSG00000063235	399
ENSMUSG00000063236	582
ENSMUSG00000063239	0
ENSMUSG00000063240	0
ENSMUSG00000063245	96
ENSMUSG00000063251	0
ENSMUSG00000063253	179
ENSMUSG00000063260	0
ENSMUSG00000063268	2821
ENSMUSG00000063273	1281
ENSMUSG00000063275	14
ENSMUSG00000063277	0
ENSMUSG00000063281	233
ENSMUSG00000063296	0
ENSMUSG00000063297	0
ENSMUSG00000063305	0
ENSMUSG00000063316	3123
ENSMUSG00000063317	448
ENSMUSG00000063320	30
ENSMUSG00000063334	321
ENSMUSG00000063350	0
ENSMUSG00000063354	74
ENSMUSG00000063358	2250
ENSMUSG00000063362	294
ENSMUSG00000063364	2
ENSMUSG00000063374	0
ENSMUSG00000063376	0
ENSMUSG00000063380	0
ENSMUSG00000063382	200
ENSMUSG00000063383	20
ENSMUSG00000063386	0
ENSMUSG00000063394	0
ENSMUSG00000063406	3109
ENSMUSG00000063409	0
ENSMUSG00000063410	1104
ENSMUSG00000063412	54
ENSMUSG00000063415	0
ENSMUSG00000063428	2
ENSMUSG00000063430	11
ENSMUSG00000063434	0
ENSMUSG00000063439	164
ENSMUSG00000063445	89
ENSMUSG00000063446	0
ENSMUSG00000063447	0
ENSMUSG00000063450	755
ENSMUSG00000063455	12
ENSMUSG00000063457	4138
ENSMUSG00000063458	81
ENSMUSG00000063478	0
ENSMUSG00000063480	747
ENSMUSG00000063488	49
ENSMUSG00000063506	255
ENSMUSG00000063507	0
ENSMUSG00000063511	1858
ENSMUSG00000063522	47
ENSMUSG00000063524	7437
ENSMUSG00000063529	0
ENSMUSG00000063531	2
ENSMUSG00000063535	9
ENSMUSG00000063549	0
ENSMUSG00000063550	2523
ENSMUSG00000063558	5
ENSMUSG00000063564	10
ENSMUSG00000063568	298
ENSMUSG00000063576	769
ENSMUSG00000063582	0
ENSMUSG00000063583	0
ENSMUSG00000063590	0
ENSMUSG00000063594	6
ENSMUSG00000063600	0
ENSMUSG00000063605	10
ENSMUSG00000063615	0
ENSMUSG00000063626	0
ENSMUSG00000063632	0
ENSMUSG00000063646	0
ENSMUSG00000063651	0
ENSMUSG00000063652	126
ENSMUSG00000063656	0
ENSMUSG00000063659	1518
ENSMUSG00000063660	1
ENSMUSG00000063661	0
ENSMUSG00000063663	480
ENSMUSG00000063672	0
ENSMUSG00000063681	0
ENSMUSG00000063683	0
ENSMUSG00000063687	0
ENSMUSG00000063689	0
ENSMUSG00000063694	3191
ENSMUSG00000063698	15
ENSMUSG00000063704	0
ENSMUSG00000063713	0
ENSMUSG00000063715	0
ENSMUSG00000063727	0
ENSMUSG00000063728	0
ENSMUSG00000063730	0
ENSMUSG00000063760	367
ENSMUSG00000063762	0
ENSMUSG00000063764	0
ENSMUSG00000063765	4
ENSMUSG00000063767	0
ENSMUSG00000063777	0
ENSMUSG00000063779	1
ENSMUSG00000063780	0
ENSMUSG00000063785	233
ENSMUSG00000063787	214
ENSMUSG00000063796	0
ENSMUSG00000063800	1692
ENSMUSG00000063801	590
ENSMUSG00000063802	241
ENSMUSG00000063804	0
ENSMUSG00000063808	253
ENSMUSG00000063810	61
ENSMUSG00000063820	2
ENSMUSG00000063821	0
ENSMUSG00000063823	0
ENSMUSG00000063827	0
ENSMUSG00000063838	0
ENSMUSG00000063842	0
ENSMUSG00000063844	0
ENSMUSG00000063846	0
ENSMUSG00000063849	112
ENSMUSG00000063851	4
ENSMUSG00000063856	4563
ENSMUSG00000063867	0
ENSMUSG00000063870	5673
ENSMUSG00000063873	8
ENSMUSG00000063881	0
ENSMUSG00000063882	1039
ENSMUSG00000063884	213
ENSMUSG00000063887	0
ENSMUSG00000063888	1009
ENSMUSG00000063889	157
ENSMUSG00000063894	148
ENSMUSG00000063897	345
ENSMUSG00000063900	0
ENSMUSG00000063903	0
ENSMUSG00000063904	1279
ENSMUSG00000063905	0
ENSMUSG00000063919	0
ENSMUSG00000063929	0
ENSMUSG00000063931	478
ENSMUSG00000063932	0
ENSMUSG00000063935	0
ENSMUSG00000063952	360
ENSMUSG00000063953	3
ENSMUSG00000063954	14
ENSMUSG00000063971	0
ENSMUSG00000063972	37
ENSMUSG00000063975	0
ENSMUSG00000063994	0
ENSMUSG00000063998	0
ENSMUSG00000064006	0
ENSMUSG00000064010	0
ENSMUSG00000064016	0
ENSMUSG00000064023	3
ENSMUSG00000064030	278
ENSMUSG00000064036	0
ENSMUSG00000064037	116
ENSMUSG00000064039	0
ENSMUSG00000064044	0
ENSMUSG00000064057	0
ENSMUSG00000064061	152
ENSMUSG00000064063	0
ENSMUSG00000064065	3
ENSMUSG00000064068	266
ENSMUSG00000064080	24
ENSMUSG00000064084	0
ENSMUSG00000064090	1069
ENSMUSG00000064105	60
ENSMUSG00000064109	30
ENSMUSG00000064110	0
ENSMUSG00000064115	0
ENSMUSG00000064120	1580
ENSMUSG00000064121	0
ENSMUSG00000064125	1
ENSMUSG00000064127	796
ENSMUSG00000064128	326
ENSMUSG00000064129	0
ENSMUSG00000064137	0
ENSMUSG00000064138	499
ENSMUSG00000064140	0
ENSMUSG00000064141	14
ENSMUSG00000064145	725
ENSMUSG00000064147	30
ENSMUSG00000064156	0
ENSMUSG00000064158	1
ENSMUSG00000064165	0
ENSMUSG00000064177	1
ENSMUSG00000064179	2
ENSMUSG00000064181	212
ENSMUSG00000064194	0
ENSMUSG00000064201	0
ENSMUSG00000064202	0
ENSMUSG00000064210	964
ENSMUSG00000064213	0
ENSMUSG00000064215	133
ENSMUSG00000064220	0
ENSMUSG00000064223	0
ENSMUSG00000064224	0
ENSMUSG00000064225	1
ENSMUSG00000064232	12
ENSMUSG00000064246	228
ENSMUSG00000064247	3
ENSMUSG00000064252	0
ENSMUSG00000064254	126
ENSMUSG00000064259	0
ENSMUSG00000064262	0
ENSMUSG00000064264	5
ENSMUSG00000064267	6205
ENSMUSG00000064272	0
ENSMUSG00000064280	0
ENSMUSG00000064284	67
ENSMUSG00000064288	6
ENSMUSG00000064289	7648
ENSMUSG00000064293	0
ENSMUSG00000064294	0
ENSMUSG00000064302	630
ENSMUSG00000064307	58
ENSMUSG00000064308	0
ENSMUSG00000064310	0
ENSMUSG00000064325	0
ENSMUSG00000064326	122
ENSMUSG00000064329	0
ENSMUSG00000064330	3
ENSMUSG00000064333	0
ENSMUSG00000064341	40388
ENSMUSG00000064345	19819
ENSMUSG00000064351	187427
ENSMUSG00000064354	1081
ENSMUSG00000064356	0
ENSMUSG00000064357	533
ENSMUSG00000064358	582
ENSMUSG00000064360	31
ENSMUSG00000064363	20691
ENSMUSG00000064367	52874
ENSMUSG00000064368	1340
ENSMUSG00000064370	48494
ENSMUSG00000064373	966
ENSMUSG00000065947	17
ENSMUSG00000065952	2
ENSMUSG00000065954	1230
ENSMUSG00000065956	0
ENSMUSG00000065968	8
ENSMUSG00000065979	350
ENSMUSG00000065987	0
ENSMUSG00000065990	724
ENSMUSG00000065999	0
ENSMUSG00000066000	10
ENSMUSG00000066007	0
ENSMUSG00000066009	0
ENSMUSG00000066026	172
ENSMUSG00000066027	0
ENSMUSG00000066030	0
ENSMUSG00000066031	0
ENSMUSG00000066036	12301
ENSMUSG00000066037	334
ENSMUSG00000066042	41
ENSMUSG00000066043	434
ENSMUSG00000066058	0
ENSMUSG00000066061	0
ENSMUSG00000066071	0
ENSMUSG00000066072	0
ENSMUSG00000066090	0
ENSMUSG00000066097	0
ENSMUSG00000066100	0
ENSMUSG00000066101	0
ENSMUSG00000066107	2
ENSMUSG00000066108	0
ENSMUSG00000066113	0
ENSMUSG00000066122	0
ENSMUSG00000066129	0
ENSMUSG00000066137	0
ENSMUSG00000066141	0
ENSMUSG00000066148	431
ENSMUSG00000066149	197
ENSMUSG00000066150	3158
ENSMUSG00000066151	1804
ENSMUSG00000066152	4499
ENSMUSG00000066153	0
ENSMUSG00000066154	0
ENSMUSG00000066189	0
ENSMUSG00000066191	10
ENSMUSG00000066196	2
ENSMUSG00000066197	0
ENSMUSG00000066224	0
ENSMUSG00000066232	1483
ENSMUSG00000066233	12
ENSMUSG00000066235	2
ENSMUSG00000066239	0
ENSMUSG00000066240	0
ENSMUSG00000066241	0
ENSMUSG00000066242	0
ENSMUSG00000066257	0
ENSMUSG00000066258	1137
ENSMUSG00000066262	0
ENSMUSG00000066263	0
ENSMUSG00000066268	0
ENSMUSG00000066269	0
ENSMUSG00000066272	0
ENSMUSG00000066273	0
ENSMUSG00000066278	892
ENSMUSG00000066279	0
ENSMUSG00000066306	1252
ENSMUSG00000066319	0
ENSMUSG00000066324	924
ENSMUSG00000066357	55
ENSMUSG00000066359	0
ENSMUSG00000066361	0
ENSMUSG00000066363	1578
ENSMUSG00000066364	4
ENSMUSG00000066366	0
ENSMUSG00000066368	0
ENSMUSG00000066372	0
ENSMUSG00000066378	0
ENSMUSG00000066382	0
ENSMUSG00000066383	4
ENSMUSG00000066392	1
ENSMUSG00000066406	6155
ENSMUSG00000066415	855
ENSMUSG00000066438	0
ENSMUSG00000066440	1268
ENSMUSG00000066441	609
ENSMUSG00000066442	97
ENSMUSG00000066456	677
ENSMUSG00000066463	0
ENSMUSG00000066500	0
ENSMUSG00000066510	10
ENSMUSG00000066512	0
ENSMUSG00000066513	0
ENSMUSG00000066515	0
ENSMUSG00000066516	0
ENSMUSG00000066537	0
ENSMUSG00000066551	432
ENSMUSG00000066568	1707
ENSMUSG00000066571	501
ENSMUSG00000066583	0
ENSMUSG00000066584	0
ENSMUSG00000066586	0
ENSMUSG00000066595	676
ENSMUSG00000066607	0
ENSMUSG00000066613	23
ENSMUSG00000066621	668
ENSMUSG00000066637	54
ENSMUSG00000066640	226
ENSMUSG00000066643	11
ENSMUSG00000066652	0
ENSMUSG00000066671	0
ENSMUSG00000066672	0
ENSMUSG00000066677	4179
ENSMUSG00000066682	622
ENSMUSG00000066684	1045
ENSMUSG00000066687	2
ENSMUSG00000066688	0
ENSMUSG00000066704	0
ENSMUSG00000066705	0
ENSMUSG00000066720	0
ENSMUSG00000066721	0
ENSMUSG00000066735	336
ENSMUSG00000066747	0
ENSMUSG00000066748	0
ENSMUSG00000066749	0
ENSMUSG00000066750	0
ENSMUSG00000066755	33
ENSMUSG00000066756	0
ENSMUSG00000066760	0
ENSMUSG00000066772	0
ENSMUSG00000066797	0
ENSMUSG00000066798	352
ENSMUSG00000066800	970
ENSMUSG00000066803	0
ENSMUSG00000066804	0
ENSMUSG00000066810	0
ENSMUSG00000066820	0
ENSMUSG00000066828	0
ENSMUSG00000066829	39
ENSMUSG00000066838	20
ENSMUSG00000066839	75
ENSMUSG00000066842	11
ENSMUSG00000066850	0
ENSMUSG00000066861	2630
ENSMUSG00000066867	0
ENSMUSG00000066877	412
ENSMUSG00000066878	10
ENSMUSG00000066880	319
ENSMUSG00000066892	180
ENSMUSG00000066894	13
ENSMUSG00000066896	0
ENSMUSG00000066897	0
ENSMUSG00000066899	0
ENSMUSG00000066900	1118
ENSMUSG00000066905	0
ENSMUSG00000066936	0
ENSMUSG00000066938	0
ENSMUSG00000066952	7
ENSMUSG00000066964	0
ENSMUSG00000066975	3
ENSMUSG00000066979	858
ENSMUSG00000067001	2
ENSMUSG00000067006	0
ENSMUSG00000067010	0
ENSMUSG00000067028	0
ENSMUSG00000067049	88
ENSMUSG00000067064	0
ENSMUSG00000067071	118
ENSMUSG00000067081	0
ENSMUSG00000067085	0
ENSMUSG00000067122	0
ENSMUSG00000067144	0
ENSMUSG00000067148	157
ENSMUSG00000067149	0
ENSMUSG00000067150	418
ENSMUSG00000067158	0
ENSMUSG00000067173	0
ENSMUSG00000067186	0
ENSMUSG00000067194	709
ENSMUSG00000067199	15
ENSMUSG00000067201	0
ENSMUSG00000067206	0
ENSMUSG00000067212	10597
ENSMUSG00000067215	0
ENSMUSG00000067219	32
ENSMUSG00000067220	0
ENSMUSG00000067225	0
ENSMUSG00000067229	0
ENSMUSG00000067231	0
ENSMUSG00000067235	0
ENSMUSG00000067242	0
ENSMUSG00000067261	0
ENSMUSG00000067262	0
ENSMUSG00000067274	10759
ENSMUSG00000067276	0
ENSMUSG00000067279	0
ENSMUSG00000067285	0
ENSMUSG00000067288	1861
ENSMUSG00000067292	0
ENSMUSG00000067297	358
ENSMUSG00000067299	0
ENSMUSG00000067336	2010
ENSMUSG00000067338	0
ENSMUSG00000067341	234
ENSMUSG00000067360	0
ENSMUSG00000067365	576
ENSMUSG00000067367	228
ENSMUSG00000067369	81
ENSMUSG00000067370	129
ENSMUSG00000067377	1
ENSMUSG00000067399	0
ENSMUSG00000067424	52
ENSMUSG00000067430	17
ENSMUSG00000067438	0
ENSMUSG00000067441	0
ENSMUSG00000067455	1
ENSMUSG00000067513	0
ENSMUSG00000067519	0
ENSMUSG00000067522	0
ENSMUSG00000067524	0
ENSMUSG00000067525	0
ENSMUSG00000067526	0
ENSMUSG00000067528	0
ENSMUSG00000067529	0
ENSMUSG00000067541	0
ENSMUSG00000067543	0
ENSMUSG00000067545	0
ENSMUSG00000067561	0
ENSMUSG00000067562	0
ENSMUSG00000067567	39
ENSMUSG00000067571	0
ENSMUSG00000067578	0
ENSMUSG00000067586	152
ENSMUSG00000067591	34
ENSMUSG00000067594	0
ENSMUSG00000067597	3
ENSMUSG00000067599	0
ENSMUSG00000067604	0
ENSMUSG00000067610	72
ENSMUSG00000067613	0
ENSMUSG00000067614	0
ENSMUSG00000067615	0
ENSMUSG00000067616	0
ENSMUSG00000067627	0
ENSMUSG00000067629	4
ENSMUSG00000067642	6
ENSMUSG00000067649	0
ENSMUSG00000067653	6
ENSMUSG00000067656	2
ENSMUSG00000067679	0
ENSMUSG00000067684	0
ENSMUSG00000067698	0
ENSMUSG00000067700	0
ENSMUSG00000067702	0
ENSMUSG00000067704	0
ENSMUSG00000067713	361
ENSMUSG00000067714	3
ENSMUSG00000067722	120
ENSMUSG00000067724	0
ENSMUSG00000067750	0
ENSMUSG00000067764	0
ENSMUSG00000067767	2
ENSMUSG00000067768	11
ENSMUSG00000067771	0
ENSMUSG00000067773	0
ENSMUSG00000067780	0
ENSMUSG00000067786	0
ENSMUSG00000067787	601
ENSMUSG00000067795	0
ENSMUSG00000067813	0
ENSMUSG00000067818	2
ENSMUSG00000067825	143
ENSMUSG00000067847	287
ENSMUSG00000067848	0
ENSMUSG00000067851	4620
ENSMUSG00000067855	0
ENSMUSG00000067860	0
ENSMUSG00000067872	0
ENSMUSG00000067873	250
ENSMUSG00000067878	2
ENSMUSG00000067879	0
ENSMUSG00000067882	0
ENSMUSG00000067889	26
ENSMUSG00000067909	0
ENSMUSG00000067916	408
ENSMUSG00000067919	0
ENSMUSG00000067924	39
ENSMUSG00000067925	22
ENSMUSG00000067928	28
ENSMUSG00000067929	6
ENSMUSG00000067931	149
ENSMUSG00000067941	0
ENSMUSG00000067942	220
ENSMUSG00000067951	0
ENSMUSG00000067971	0
ENSMUSG00000067995	394
ENSMUSG00000067996	0
ENSMUSG00000067998	2
ENSMUSG00000068008	0
ENSMUSG00000068009	0
ENSMUSG00000068011	0
ENSMUSG00000068015	1239
ENSMUSG00000068036	855
ENSMUSG00000068037	0
ENSMUSG00000068039	2422
ENSMUSG00000068040	2743
ENSMUSG00000068048	0
ENSMUSG00000068067	0
ENSMUSG00000068068	0
ENSMUSG00000068071	0
ENSMUSG00000068073	0
ENSMUSG00000068074	0
ENSMUSG00000068075	0
ENSMUSG00000068078	0
ENSMUSG00000068079	0
ENSMUSG00000068082	0
ENSMUSG00000068083	0
ENSMUSG00000068085	0
ENSMUSG00000068086	0
ENSMUSG00000068099	0
ENSMUSG00000068101	41
ENSMUSG00000068105	6
ENSMUSG00000068113	0
ENSMUSG00000068114	104
ENSMUSG00000068115	40
ENSMUSG00000068117	0
ENSMUSG00000068122	0
ENSMUSG00000068129	844
ENSMUSG00000068130	7
ENSMUSG00000068134	163
ENSMUSG00000068149	0
ENSMUSG00000068154	0
ENSMUSG00000068167	0
ENSMUSG00000068173	0
ENSMUSG00000068181	0
ENSMUSG00000068182	0
ENSMUSG00000068184	51
ENSMUSG00000068196	0
ENSMUSG00000068205	4
ENSMUSG00000068206	22
ENSMUSG00000068218	0
ENSMUSG00000068219	0
ENSMUSG00000068220	3313
ENSMUSG00000068227	4
ENSMUSG00000068231	0
ENSMUSG00000068232	0
ENSMUSG00000068234	0
ENSMUSG00000068240	1246
ENSMUSG00000068245	6050
ENSMUSG00000068246	1484
ENSMUSG00000068250	245
ENSMUSG00000068252	0
ENSMUSG00000068259	0
ENSMUSG00000068263	15
ENSMUSG00000068264	138
ENSMUSG00000068267	2042
ENSMUSG00000068270	75
ENSMUSG00000068284	929
ENSMUSG00000068289	1
ENSMUSG00000068290	611
ENSMUSG00000068299	25
ENSMUSG00000068302	0
ENSMUSG00000068323	2
ENSMUSG00000068327	3
ENSMUSG00000068328	2603
ENSMUSG00000068329	1897
ENSMUSG00000068335	2578
ENSMUSG00000068341	0
ENSMUSG00000068349	0
ENSMUSG00000068373	0
ENSMUSG00000068391	372
ENSMUSG00000068392	0
ENSMUSG00000068394	125
ENSMUSG00000068399	1
ENSMUSG00000068407	5
ENSMUSG00000068417	851
ENSMUSG00000068428	0
ENSMUSG00000068431	0
ENSMUSG00000068437	0
ENSMUSG00000068452	0
ENSMUSG00000068457	0
ENSMUSG00000068479	260
ENSMUSG00000068506	0
ENSMUSG00000068522	1
ENSMUSG00000068523	3749
ENSMUSG00000068535	0
ENSMUSG00000068536	1
ENSMUSG00000068547	0
ENSMUSG00000068551	94
ENSMUSG00000068566	2819
ENSMUSG00000068574	0
ENSMUSG00000068580	349
ENSMUSG00000068587	14
ENSMUSG00000068600	0
ENSMUSG00000068606	62
ENSMUSG00000068614	0
ENSMUSG00000068615	0
ENSMUSG00000068617	0
ENSMUSG00000068647	0
ENSMUSG00000068663	890
ENSMUSG00000068686	3
ENSMUSG00000068696	0
ENSMUSG00000068697	3
ENSMUSG00000068699	14
ENSMUSG00000068732	777
ENSMUSG00000068735	319
ENSMUSG00000068739	1241
ENSMUSG00000068740	1
ENSMUSG00000068742	95
ENSMUSG00000068744	76
ENSMUSG00000068745	0
ENSMUSG00000068747	933
ENSMUSG00000068748	0
ENSMUSG00000068749	2779
ENSMUSG00000068758	838
ENSMUSG00000068762	8
ENSMUSG00000068794	0
ENSMUSG00000068798	1265
ENSMUSG00000068806	0
ENSMUSG00000068808	0
ENSMUSG00000068809	0
ENSMUSG00000068814	0
ENSMUSG00000068815	0
ENSMUSG00000068816	0
ENSMUSG00000068817	0
ENSMUSG00000068818	0
ENSMUSG00000068819	0
ENSMUSG00000068823	8187
ENSMUSG00000068854	29
ENSMUSG00000068855	0
ENSMUSG00000068856	1048
ENSMUSG00000068859	1
ENSMUSG00000068860	0
ENSMUSG00000068874	42
ENSMUSG00000068876	0
ENSMUSG00000068877	0
ENSMUSG00000068879	0
ENSMUSG00000068882	1922
ENSMUSG00000068885	0
ENSMUSG00000068887	0
ENSMUSG00000068888	0
ENSMUSG00000068889	0
ENSMUSG00000068890	0
ENSMUSG00000068893	0
ENSMUSG00000068917	346
ENSMUSG00000068921	374
ENSMUSG00000068922	197
ENSMUSG00000068923	159
ENSMUSG00000068940	0
ENSMUSG00000068947	0
ENSMUSG00000068950	0
ENSMUSG00000068959	46
ENSMUSG00000068962	0
ENSMUSG00000068966	346
ENSMUSG00000068999	0
ENSMUSG00000069020	452
ENSMUSG00000069036	0
ENSMUSG00000069038	0
ENSMUSG00000069041	0
ENSMUSG00000069044	0
ENSMUSG00000069045	0
ENSMUSG00000069049	0
ENSMUSG00000069053	0
ENSMUSG00000069072	0
ENSMUSG00000069080	0
ENSMUSG00000069085	0
ENSMUSG00000069089	389
ENSMUSG00000069094	252
ENSMUSG00000069114	123
ENSMUSG00000069117	5
ENSMUSG00000069118	0
ENSMUSG00000069132	0
ENSMUSG00000069135	157
ENSMUSG00000069170	6
ENSMUSG00000069171	0
ENSMUSG00000069184	19
ENSMUSG00000069189	0
ENSMUSG00000069206	88
ENSMUSG00000069208	47
ENSMUSG00000069227	0
ENSMUSG00000069237	318
ENSMUSG00000069248	0
ENSMUSG00000069255	246
ENSMUSG00000069258	0
ENSMUSG00000069259	0
ENSMUSG00000069265	0
ENSMUSG00000069266	3
ENSMUSG00000069267	1
ENSMUSG00000069268	2
ENSMUSG00000069270	1
ENSMUSG00000069272	6
ENSMUSG00000069273	3
ENSMUSG00000069274	0
ENSMUSG00000069280	0
ENSMUSG00000069289	0
ENSMUSG00000069292	0
ENSMUSG00000069294	0
ENSMUSG00000069295	0
ENSMUSG00000069296	0
ENSMUSG00000069297	0
ENSMUSG00000069299	0
ENSMUSG00000069300	5
ENSMUSG00000069301	0
ENSMUSG00000069302	0
ENSMUSG00000069303	3
ENSMUSG00000069305	0
ENSMUSG00000069306	1
ENSMUSG00000069307	1
ENSMUSG00000069308	0
ENSMUSG00000069309	0
ENSMUSG00000069310	8
ENSMUSG00000069324	0
ENSMUSG00000069355	4
ENSMUSG00000069372	0
ENSMUSG00000069378	0
ENSMUSG00000069385	0
ENSMUSG00000069390	0
ENSMUSG00000069421	0
ENSMUSG00000069430	0
ENSMUSG00000069441	0
ENSMUSG00000069456	0
ENSMUSG00000069475	0
ENSMUSG00000069476	0
ENSMUSG00000069495	470
ENSMUSG00000069515	54
ENSMUSG00000069516	227222
ENSMUSG00000069518	0
ENSMUSG00000069520	275
ENSMUSG00000069539	1197
ENSMUSG00000069565	875
ENSMUSG00000069581	2
ENSMUSG00000069582	0
ENSMUSG00000069583	0
ENSMUSG00000069584	0
ENSMUSG00000069588	0
ENSMUSG00000069601	2
ENSMUSG00000069607	3
ENSMUSG00000069609	0
ENSMUSG00000069631	291
ENSMUSG00000069633	15
ENSMUSG00000069662	5301
ENSMUSG00000069668	0
ENSMUSG00000069670	0
ENSMUSG00000069678	117
ENSMUSG00000069706	0
ENSMUSG00000069707	0
ENSMUSG00000069708	0
ENSMUSG00000069712	0
ENSMUSG00000069717	0
ENSMUSG00000069718	0
ENSMUSG00000069720	0
ENSMUSG00000069721	0
ENSMUSG00000069722	0
ENSMUSG00000069727	21
ENSMUSG00000069729	761
ENSMUSG00000069733	0
ENSMUSG00000069743	2
ENSMUSG00000069744	1238
ENSMUSG00000069763	3
ENSMUSG00000069769	117
ENSMUSG00000069785	0
ENSMUSG00000069792	16547
ENSMUSG00000069793	4571
ENSMUSG00000069804	0
ENSMUSG00000069805	4
ENSMUSG00000069806	3
ENSMUSG00000069808	57
ENSMUSG00000069814	0
ENSMUSG00000069816	0
ENSMUSG00000069818	0
ENSMUSG00000069823	0
ENSMUSG00000069825	0
ENSMUSG00000069830	130
ENSMUSG00000069833	17184
ENSMUSG00000069835	5
ENSMUSG00000069844	1458
ENSMUSG00000069855	0
ENSMUSG00000069867	0
ENSMUSG00000069873	7
ENSMUSG00000069874	3603
ENSMUSG00000069892	3628
ENSMUSG00000069893	811
ENSMUSG00000069895	935
ENSMUSG00000069899	42
ENSMUSG00000069910	325
ENSMUSG00000069911	0
ENSMUSG00000069917	0
ENSMUSG00000069919	0
ENSMUSG00000069920	3
ENSMUSG00000069922	0
ENSMUSG00000069971	0
ENSMUSG00000069998	0
ENSMUSG00000070000	426
ENSMUSG00000070002	391
ENSMUSG00000070003	591
ENSMUSG00000070023	0
ENSMUSG00000070031	7085
ENSMUSG00000070034	5864
