rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
273	Microbe_Perturbations_from_GEO_up	H1N1 influenza virus human macrophage GDS3595 microbe:92	4/392	0.1776680552500218	0.2004460110513067	1.861397479954181	3.216193909225965	NR4A2;IFITM1;PMAIP1;PSMB8
274	Microbe_Perturbations_from_GEO_up	H1N1 influenza virus human macrophage GDS3595 microbe:88	3/269	0.1915515598587837	0.2153207315200926	2.0302821273366902	3.355240720118852	FOS;SCIMP;GPR146
275	Microbe_Perturbations_from_GEO_up	gammaherpesvirus 68 (MHV-68) mouse liver GDS4775 microbe:112	3/272	0.1958139548226195	0.2193116294013338	2.007332628491525	3.2731370740006667	MAFB;IL6RA;MT1
276	Microbe_Perturbations_from_GEO_up	Mycobacterium tuberculosis human PBMC GDS4966 microbe:223	3/275	0.2000999400701415	0.2232999331217521	1.9848893685914728	3.1935645996162503	NCF1;SPINT1;C1QC
277	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human HeLa cells GSE56168 microbe:271	3/284	0.2130902213856557	0.2369378634901876	1.9204348819745996	2.9690684312455464	IFITM1;IFITM2;TGFBI
278	Microbe_Perturbations_from_GEO_up	Brucella abortus human monocyte-derived dendritic cells GSE49016 microbe:294	4/425	0.215327116972724	0.2385638562143849	1.7125890736342042	2.629846528674401	NR4A2;SOCS3;XBP1;PMAIP1
279	Microbe_Perturbations_from_GEO_up	Brucella suis (strain 1330) mouse macrophage cells GDS4432 microbe:158	3/297	0.232164439255826	0.2562962268487255	1.8343006927541656	2.67864648626202	SPINT1;CCRL2;FOS
280	Microbe_Perturbations_from_GEO_up	Orientia tsutsugamushi human monocyte-derived dendritic cells GSE49016 microbe:292	4/460	0.2574234226832524	0.2831657649515777	1.5782975958414556	2.141801906769858	NR4A2;IFITM1;PMAIP1;CD38
281	Microbe_Perturbations_from_GEO_up	Plasmodium berghei ANKA mouse brain (Balb/C mice) GDS3145 microbe:197	3/319	0.2650971147333109	0.2905690794941629	1.704680060387876	2.2632339085707494	OLFM1;DNAJC7;SEPT3
282	Microbe_Perturbations_from_GEO_up	HBV human HepG2 GSE4549 microbe:24	3/321	0.2681225073587441	0.2928430222216071	1.6937857019214124	2.229549235347392	DDX5;XBP1;RNF149
283	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human A2EN (Human endocervical epithelial) cells GSE54336 microbe:270	3/342	0.3000997208345689	0.3266102968800254	1.5871559633027523	1.910365128647024	NR4A2;NR4A1;FOS
284	Microbe_Perturbations_from_GEO_up	Plasmodium chabaudi mouse white blood cells (WBCs) from spleen GDS2524 microbe:182	2/199	0.3065531158369299	0.33245901294991	1.81735117674204	2.148771044029307	LY6A;PSMB8
285	Microbe_Perturbations_from_GEO_up	coxsackievirus B3 mouse heart, female GDS4436 microbe:347	3/356	0.3215482260923484	0.3474977320576959	1.523117706681914	1.728141143739591	NR4A1;IFITM1;CLEC4N
286	Microbe_Perturbations_from_GEO_up	respiratory syncytial virus (RSV) human bronchial epithelial cells GDS2023 microbe:180	2/210	0.3291847952668713	0.3545067025950922	1.7202797202797202	1.911464724112624	ZFP36;PMAIP1
287	Microbe_Perturbations_from_GEO_up	HIV human cervical epithelial cell GSE42291 microbe:291	2/251	0.4113629786667297	0.4414627088130758	1.4340270171595473	1.2738165070519225	GPR171;CALR
288	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human HeLa cells GSE56168 microbe:278	1/105	0.4463343083529788	0.4773297464330467	1.7137907137907138	1.3824927537195948	IFITM1
289	Microbe_Perturbations_from_GEO_up	Brucella suis (strain VTRS1) mouse J774.A1 macrophage cells GDS4432 microbe:163	2/285	0.4756913044287476	0.5069651272112603	1.2595566977192418	0.9358331881433428	CCRL2;FOS
290	Microbe_Perturbations_from_GEO_up	Brucella suis (strain VTRS1) mouse J774.A1 macrophage cells GDS4432 microbe:160	2/288	0.4811662076866633	0.5110316964396286	1.2461538461538462	0.911614527960664	SRGN;CCRL2
291	Microbe_Perturbations_from_GEO_up	Brucella suis (strain VTRS1) mouse J774.A1 macrophage cells GDS4432 microbe:161	2/315	0.5288393602083514	0.5597337558218978	1.1370897473133894	0.7244064022536841	CCND3;CCRL2
292	Microbe_Perturbations_from_GEO_up	H1N1 influenza virus human macrophage GDS3595 microbe:90	2/317	0.5322526803851014	0.5614172108171618	1.1297546897546895	0.7124650396726985	GPR171;FOS
293	Microbe_Perturbations_from_GEO_up	Plasmodium falciparum human placenta, uninflamed, acute malaria, no prior infection control GSE7586 microbe:342	2/326	0.5474058099604139	0.5754299981836433	1.0978675645342313	0.6615364248663763	FOS;SEPT3
294	Microbe_Perturbations_from_GEO_up	Tropheryma whipplei human monocyte-derived dendritic cells GSE49016 microbe:290	2/340	0.5702968993239015	0.5958146057806027	1.0516406670252825	0.5905994822549936	NR4A2;PMAIP1
295	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human HeLa cells GSE56168 microbe:265	1/150	0.5706665867054475	0.5958146057806027	1.1934820726767037	0.6694839489643833	NEAT1
296	Microbe_Perturbations_from_GEO_up	Brucella suis (strain VTRS1) mouse J774.A1 macrophage cells GDS4432 microbe:164	1/273	0.786398293855998	0.8180323392948728	0.6497085320614733	0.1561196844353399	CCRL2
297	Microbe_Perturbations_from_GEO_up	Brucella suis (strain 1330) mouse macrophage cells GDS4432 microbe:156	1/275	0.7888168986057703	0.8180323392948728	0.6449003748273822	0.1529839458298924	CCRL2
298	Microbe_Perturbations_from_GEO_up	candida albicans mouse macrophages (cPLA2a-/-) GSE46533 microbe:295	1/286	0.8016420386216734	0.8285427781727362	0.619661767030188	0.1370029451364633	NR4A1
299	Microbe_Perturbations_from_GEO_up	Chlamydia trachomatis human CNDT-2 (enteroendcrine) cell line GSE58151 microbe:269	1/292	0.8083090255397335	0.8309823477833861	0.6066994829881428	0.1291122243138363	XBP1
300	Microbe_Perturbations_from_GEO_up	H5N1 influenza virus human macrophage GDS3595 microbe:89	1/293	0.8093983906981034	0.8309823477833861	0.6045908922621251	0.1278492294856774	PMAIP1
301	Microbe_Perturbations_from_GEO_up	Brucella suis (strain 1330) mouse macrophage cells GDS4432 microbe:155	1/300	0.8168540473085245	0.8338431850937091	0.5902256771821989	0.1193996117307946	CCRL2
302	Microbe_Perturbations_from_GEO_up	Brucella suis (strain VTRS1) mouse J774.A1 macrophage cells GDS4432 microbe:162	1/303	0.8199601586443652	0.8338431850937091	0.5842730147365909	0.1159779170192592	CCRL2
303	Microbe_Perturbations_from_GEO_up	Brucella suis (strain 1330) mouse macrophage cells GDS4432 microbe:157	1/304	0.8209838819677256	0.8338431850937091	0.5823149882555824	0.1148626807170637	CCRL2
304	Microbe_Perturbations_from_GEO_up	polyomavirus JC virus (JCV), SVG-5F4 clone human fetal glial cells GDS4852 microbe:124	1/306	0.8230140528197649	0.8338431850937091	0.57843745384729	0.1126692060647764	TIMM10B
305	Microbe_Perturbations_from_GEO_up	Brucella suis (strain 1330) mouse macrophage cells GDS4432 microbe:153	1/309	0.8260166000789533	0.8341413535223529	0.5727155727155727	0.1094690886464227	CDK2AP2
306	Microbe_Perturbations_from_GEO_up	gammaherpesvirus 68 (MHV-68) mouse brain GDS4775 microbe:113	1/314	0.8309090586039626	0.8363398367647727	0.5634228477678956	0.1043655896321987	GPR171
307	Microbe_Perturbations_from_GEO_up	Lassa virus human peripheral blood mononuclear cells (PBMC) GDS5058 microbe:128	1/331	0.8465455949502232	0.8493030724582044	0.533933933933934	0.0889487032927049	HSPA1A
308	Microbe_Perturbations_from_GEO_up	H5N1 influenza virus human macrophage GDS3595 microbe:91	1/357	0.867731065384577	0.867731065384577	0.4942807976515841	0.0701253194791369	PMAIP1
