metric	value1	value2	value3	value4
common_feature_count	11858	
same_position_count	2558	
ref_control_count	922	
query_control_count	1424	
ref_noncontrol_count	33	
query_noncontrol_count	32	
ref_guide_target	guide	target	cell_count
ref_guide_target	CDC73-I2	CDC73	77
ref_guide_target	CPSF1-I3	CPSF1	306
ref_guide_target	CPSF2-I1	CPSF2	151
ref_guide_target	CPSF3-I3	CPSF3	125
ref_guide_target	CPSF3L-I8	CPSF3L	33
ref_guide_target	CPSF4-I8	CPSF4	63
ref_guide_target	CPSF6-I5	CPSF6	107
ref_guide_target	CPSF7-I1	CPSF7	156
ref_guide_target	CSTF1-I5	CSTF1	31
ref_guide_target	CSTF2-I4	CSTF2	93
ref_guide_target	CSTF3-I5	CSTF3	116
ref_guide_target	CTR9-I7	CTR9	108
ref_guide_target	FIP1L1-I1	FIP1L1	74
ref_guide_target	LEO1-I2	LEO1	246
ref_guide_target	NUDT21-I3	NUDT21	178
ref_guide_target	PABPC1-I1	PABPC1	67
ref_guide_target	PABPN1-I2	PABPN1	29
ref_guide_target	PAF1-I6	PAF1	28
ref_guide_target	PAPOLA-I3	PAPOLA	164
ref_guide_target	PCF11-I5	PCF11	43
ref_guide_target	PHF3-I5	PHF3	158
ref_guide_target	RBBP6-I4	RBBP6	83
ref_guide_target	RPAP2-I2	RPAP2	5
ref_guide_target	RPRD1A-I5	RPRD1A	89
ref_guide_target	RPRD1B-I1	RPRD1B	120
ref_guide_target	SCAF1-I2	SCAF1	61
ref_guide_target	SCAF11-I3	SCAF11	144
ref_guide_target	SCAF4-I4	SCAF4	139
ref_guide_target	SCAF8-I3	SCAF8	199
ref_guide_target	SF3A1-I5	SF3A1	12
ref_guide_target	SRSF3-I1	SRSF3	27
ref_guide_target	SYMPK-I3	SYMPK	8
ref_guide_target	THOC5-I1	THOC5	21
match	ref_guide	target	method	query_guide	score	rank
match	RPRD1B-I1	RPRD1B	pearson_var500	guide30	0.4408271667630347	1
match	RPRD1B-I1	RPRD1B	pearson_var500	guide28	0.4085907340073225	2
match	RPRD1B-I1	RPRD1B	pearson_var500	guide16	0.3776393366765042	3
match	RPRD1B-I1	RPRD1B	pearson_var500	guide19	0.3637440733583838	4
match	RPRD1B-I1	RPRD1B	pearson_var500	guide13	0.35999007092894447	5
match	RPRD1B-I1	RPRD1B	pearson_var1000	guide30	0.4352420750699432	1
match	RPRD1B-I1	RPRD1B	pearson_var1000	guide28	0.40501812883801336	2
match	RPRD1B-I1	RPRD1B	pearson_var1000	guide16	0.4017150844300596	3
match	RPRD1B-I1	RPRD1B	pearson_var1000	guide19	0.3570621373429412	4
match	RPRD1B-I1	RPRD1B	pearson_var1000	guide13	0.3404151654624498	5
match	RPRD1B-I1	RPRD1B	pearson_var2000	guide30	0.42461522173006105	1
match	RPRD1B-I1	RPRD1B	pearson_var2000	guide16	0.39305250092983385	2
match	RPRD1B-I1	RPRD1B	pearson_var2000	guide28	0.37610087237433665	3
match	RPRD1B-I1	RPRD1B	pearson_var2000	guide19	0.3574627308511276	4
match	RPRD1B-I1	RPRD1B	pearson_var2000	guide13	0.3395637540431284	5
match	RPRD1B-I1	RPRD1B	pearson_var5000	guide30	0.3909231048251143	1
match	RPRD1B-I1	RPRD1B	pearson_var5000	guide16	0.38752523110910486	2
match	RPRD1B-I1	RPRD1B	pearson_var5000	guide28	0.36437418797699067	3
match	RPRD1B-I1	RPRD1B	pearson_var5000	guide19	0.34465432382267436	4
match	RPRD1B-I1	RPRD1B	pearson_var5000	guide5	0.33848453307373055	5
match	SCAF1-I2	SCAF1	pearson_all	guide16	0.5159925864554092	1
match	SCAF1-I2	SCAF1	pearson_all	guide26	0.42964087797069955	2
match	SCAF1-I2	SCAF1	pearson_all	guide27	0.41627522584668936	3
match	SCAF1-I2	SCAF1	pearson_all	guide4	0.4128184952950396	4
match	SCAF1-I2	SCAF1	pearson_all	guide25	0.40658960879710776	5
match	SCAF1-I2	SCAF1	cosine_all	guide16	0.584734664405169	1
match	SCAF1-I2	SCAF1	cosine_all	guide26	0.48992889068210027	2
match	SCAF1-I2	SCAF1	cosine_all	guide17	0.48564819658258906	3
match	SCAF1-I2	SCAF1	cosine_all	guide4	0.4732244403743888	4
match	SCAF1-I2	SCAF1	cosine_all	guide25	0.4642563367704527	5
match	SCAF1-I2	SCAF1	pearson_var100	guide27	0.6040577780142331	1
match	SCAF1-I2	SCAF1	pearson_var100	guide3	0.5990089724048998	2
match	SCAF1-I2	SCAF1	pearson_var100	guide25	0.5838358212301954	3
match	SCAF1-I2	SCAF1	pearson_var100	guide4	0.5514650314710912	4
match	SCAF1-I2	SCAF1	pearson_var100	guide13	0.5486488690146041	5
match	SCAF1-I2	SCAF1	pearson_var250	guide25	0.49365438266649597	1
match	SCAF1-I2	SCAF1	pearson_var250	guide27	0.4897650946862833	2
match	SCAF1-I2	SCAF1	pearson_var250	guide3	0.4891988103918472	3
match	SCAF1-I2	SCAF1	pearson_var250	guide13	0.4764418883442539	4
match	SCAF1-I2	SCAF1	pearson_var250	guide19	0.4731623629404157	5
match	SCAF1-I2	SCAF1	pearson_var500	guide27	0.4327409490159833	1
match	SCAF1-I2	SCAF1	pearson_var500	guide13	0.4132126652678396	2
match	SCAF1-I2	SCAF1	pearson_var500	guide25	0.41319023984481934	3
match	SCAF1-I2	SCAF1	pearson_var500	guide19	0.400827449997758	4
match	SCAF1-I2	SCAF1	pearson_var500	guide16	0.38994564494819867	5
match	SCAF1-I2	SCAF1	pearson_var1000	guide27	0.3860192577618157	1
match	SCAF1-I2	SCAF1	pearson_var1000	guide13	0.384268701031873	2
match	SCAF1-I2	SCAF1	pearson_var1000	guide19	0.3688065995178714	3
match	SCAF1-I2	SCAF1	pearson_var1000	guide16	0.36011630192060706	4
match	SCAF1-I2	SCAF1	pearson_var1000	guide25	0.3481051451379204	5
match	SCAF1-I2	SCAF1	pearson_var2000	guide27	0.3812641014117785	1
match	SCAF1-I2	SCAF1	pearson_var2000	guide16	0.38048536944923717	2
match	SCAF1-I2	SCAF1	pearson_var2000	guide13	0.3730532865797293	3
match	SCAF1-I2	SCAF1	pearson_var2000	guide19	0.3672386995838257	4
match	SCAF1-I2	SCAF1	pearson_var2000	guide18	0.3581569971107302	5
match	SCAF1-I2	SCAF1	pearson_var5000	guide16	0.4519330521241373	1
match	SCAF1-I2	SCAF1	pearson_var5000	guide27	0.4020111440615393	2
match	SCAF1-I2	SCAF1	pearson_var5000	guide26	0.3886414233922254	3
match	SCAF1-I2	SCAF1	pearson_var5000	guide18	0.38051397482201377	4
match	SCAF1-I2	SCAF1	pearson_var5000	guide19	0.37436999168709884	5
match	SCAF11-I3	SCAF11	pearson_all	guide11	0.1274573180849516	1
match	SCAF11-I3	SCAF11	pearson_all	guide18	0.10564900052706362	2
match	SCAF11-I3	SCAF11	pearson_all	guide16	0.085557357273805	3
match	SCAF11-I3	SCAF11	pearson_all	guide12	0.07591813047176943	4
match	SCAF11-I3	SCAF11	pearson_all	guide3	0.07509449695895118	5
match	SCAF11-I3	SCAF11	cosine_all	guide11	0.13737203008648685	1
match	SCAF11-I3	SCAF11	cosine_all	guide18	0.10961114537373498	2
match	SCAF11-I3	SCAF11	cosine_all	guide16	0.10119135257408418	3
match	SCAF11-I3	SCAF11	cosine_all	guide17	0.0897520034420467	4
match	SCAF11-I3	SCAF11	cosine_all	guide3	0.08802610851450904	5
match	SCAF11-I3	SCAF11	pearson_var100	guide25	0.30024400849101396	1
match	SCAF11-I3	SCAF11	pearson_var100	guide3	0.28646416031524896	2
match	SCAF11-I3	SCAF11	pearson_var100	guide4	0.2311161398561081	3
match	SCAF11-I3	SCAF11	pearson_var100	guide13	0.22748952066213457	4
match	SCAF11-I3	SCAF11	pearson_var100	guide16	0.21816120687431997	5
match	SCAF11-I3	SCAF11	pearson_var250	guide3	0.253043058159587	1
match	SCAF11-I3	SCAF11	pearson_var250	guide13	0.20930568819404208	2
match	SCAF11-I3	SCAF11	pearson_var250	guide27	0.20737046120833796	3
match	SCAF11-I3	SCAF11	pearson_var250	guide16	0.19812271503290113	4
match	SCAF11-I3	SCAF11	pearson_var250	guide4	0.19481661664682673	5
match	SCAF11-I3	SCAF11	pearson_var500	guide18	0.14096331573973517	1
match	SCAF11-I3	SCAF11	pearson_var500	guide3	0.13738632980310495	2
match	SCAF11-I3	SCAF11	pearson_var500	guide16	0.1344188671858275	3
match	SCAF11-I3	SCAF11	pearson_var500	guide19	0.12484338421297782	4
match	SCAF11-I3	SCAF11	pearson_var500	guide13	0.11921377522001489	5
match	SCAF11-I3	SCAF11	pearson_var1000	guide18	0.1588728321182068	1
match	SCAF11-I3	SCAF11	pearson_var1000	guide11	0.129988509034284	2
match	SCAF11-I3	SCAF11	pearson_var1000	guide27	0.1195564866821043	3
match	SCAF11-I3	SCAF11	pearson_var1000	guide16	0.1038400107950154	4
match	SCAF11-I3	SCAF11	pearson_var1000	guide23	0.0986971428409108	5
match	SCAF11-I3	SCAF11	pearson_var2000	guide18	0.1315055658220537	1
match	SCAF11-I3	SCAF11	pearson_var2000	guide11	0.1281940011185574	2
match	SCAF11-I3	SCAF11	pearson_var2000	guide16	0.07470599176966156	3
match	SCAF11-I3	SCAF11	pearson_var2000	guide27	0.07252590101027075	4
match	SCAF11-I3	SCAF11	pearson_var2000	guide3	0.07160389297606583	5
match	SCAF11-I3	SCAF11	pearson_var5000	guide11	0.12779436185065968	1
match	SCAF11-I3	SCAF11	pearson_var5000	guide18	0.11121338650825474	2
match	SCAF11-I3	SCAF11	pearson_var5000	guide16	0.07282222454625784	3
match	SCAF11-I3	SCAF11	pearson_var5000	guide12	0.07229508489395173	4
match	SCAF11-I3	SCAF11	pearson_var5000	guide27	0.06869651530061674	5
match	SCAF4-I4	SCAF4	pearson_all	guide16	0.2824104532332905	1
match	SCAF4-I4	SCAF4	pearson_all	guide6	0.25532864735323874	2
match	SCAF4-I4	SCAF4	pearson_all	guide4	0.2507041852071899	3
match	SCAF4-I4	SCAF4	pearson_all	guide26	0.24164328733177265	4
match	SCAF4-I4	SCAF4	pearson_all	guide25	0.23339549055183512	5
match	SCAF4-I4	SCAF4	cosine_all	guide16	0.3020374370973106	1
match	SCAF4-I4	SCAF4	cosine_all	guide4	0.2703242391429015	2
match	SCAF4-I4	SCAF4	cosine_all	guide26	0.26194817606744897	3
match	SCAF4-I4	SCAF4	cosine_all	guide6	0.2539491359366334	4
match	SCAF4-I4	SCAF4	cosine_all	guide25	0.2532331968253063	5
match	SCAF4-I4	SCAF4	pearson_var100	guide13	0.4213533029252164	1
match	SCAF4-I4	SCAF4	pearson_var100	guide25	0.3712263418332783	2
match	SCAF4-I4	SCAF4	pearson_var100	guide19	0.35924460232544786	3
match	SCAF4-I4	SCAF4	pearson_var100	guide16	0.3474127338624827	4
match	SCAF4-I4	SCAF4	pearson_var100	guide3	0.3371983584441651	5
match	SCAF4-I4	SCAF4	pearson_var250	guide13	0.3907962807042048	1
match	SCAF4-I4	SCAF4	pearson_var250	guide26	0.3572074479949545	2
match	SCAF4-I4	SCAF4	pearson_var250	guide19	0.3552510785673151	3
match	SCAF4-I4	SCAF4	pearson_var250	guide16	0.3408428177833172	4
match	SCAF4-I4	SCAF4	pearson_var250	guide27	0.31821569095755636	5
match	SCAF4-I4	SCAF4	pearson_var500	guide13	0.3199412375090047	1
match	SCAF4-I4	SCAF4	pearson_var500	guide6	0.29226014238350323	2
match	SCAF4-I4	SCAF4	pearson_var500	guide27	0.28710679307224785	3
match	SCAF4-I4	SCAF4	pearson_var500	guide16	0.2853129392443238	4
match	SCAF4-I4	SCAF4	pearson_var500	guide19	0.28368247325443857	5
match	SCAF4-I4	SCAF4	pearson_var1000	guide6	0.3087800403928144	1
match	SCAF4-I4	SCAF4	pearson_var1000	guide13	0.2574328083496368	2
match	SCAF4-I4	SCAF4	pearson_var1000	guide19	0.2249745039620285	3
match	SCAF4-I4	SCAF4	pearson_var1000	guide16	0.22448664446335392	4
match	SCAF4-I4	SCAF4	pearson_var1000	guide25	0.2141858018915612	5
match	SCAF4-I4	SCAF4	pearson_var2000	guide6	0.31103484639633544	1
match	SCAF4-I4	SCAF4	pearson_var2000	guide13	0.23645323551590697	2
match	SCAF4-I4	SCAF4	pearson_var2000	guide16	0.23477735537785838	3
match	SCAF4-I4	SCAF4	pearson_var2000	guide26	0.2194902109515637	4
match	SCAF4-I4	SCAF4	pearson_var2000	guide19	0.21261170565952306	5
match	SCAF4-I4	SCAF4	pearson_var5000	guide6	0.27748740836227026	1
match	SCAF4-I4	SCAF4	pearson_var5000	guide16	0.2695979322981253	2
match	SCAF4-I4	SCAF4	pearson_var5000	guide4	0.23724002358202528	3
match	SCAF4-I4	SCAF4	pearson_var5000	guide26	0.23596755894846166	4
match	SCAF4-I4	SCAF4	pearson_var5000	guide25	0.22943067052299393	5
match	SCAF8-I3	SCAF8	pearson_all	guide30	0.04547793107596299	1
match	SCAF8-I3	SCAF8	pearson_all	guide6	0.037999100484498886	2
match	SCAF8-I3	SCAF8	pearson_all	guide13	0.034127424728428404	3
match	SCAF8-I3	SCAF8	pearson_all	guide28	0.020840467259949008	4
match	SCAF8-I3	SCAF8	pearson_all	guide2	0.015173147166797643	5
match	SCAF8-I3	SCAF8	cosine_all	guide6	0.03672204785937912	1
match	SCAF8-I3	SCAF8	cosine_all	guide13	0.02121933943997027	2
match	SCAF8-I3	SCAF8	cosine_all	guide30	0.013866701574632248	3
match	SCAF8-I3	SCAF8	cosine_all	guide2	0.002077543900066626	4
match	SCAF8-I3	SCAF8	cosine_all	guide32	-0.00237793539184	5
match	SCAF8-I3	SCAF8	pearson_var100	guide18	0.11181094770667312	1
match	SCAF8-I3	SCAF8	pearson_var100	guide28	0.10708408887738412	2
match	SCAF8-I3	SCAF8	pearson_var100	guide16	0.09573217010475873	3
match	SCAF8-I3	SCAF8	pearson_var100	guide23	0.09098894188213648	4
match	SCAF8-I3	SCAF8	pearson_var100	guide13	0.08266485363427975	5
match	SCAF8-I3	SCAF8	pearson_var250	guide30	0.09842483299197348	1
match	SCAF8-I3	SCAF8	pearson_var250	guide28	0.09444460160772489	2
match	SCAF8-I3	SCAF8	pearson_var250	guide6	0.061167863633983105	3
match	SCAF8-I3	SCAF8	pearson_var250	guide16	0.05036992556539469	4
match	SCAF8-I3	SCAF8	pearson_var250	guide10	0.03564443472630899	5
match	SCAF8-I3	SCAF8	pearson_var500	guide30	0.09211906505532344	1
match	SCAF8-I3	SCAF8	pearson_var500	guide28	0.07295546453634989	2
match	SCAF8-I3	SCAF8	pearson_var500	guide6	0.06099335036558902	3
match	SCAF8-I3	SCAF8	pearson_var500	guide16	0.04797868659964065	4
match	SCAF8-I3	SCAF8	pearson_var500	guide13	0.043868471993604496	5
match	SCAF8-I3	SCAF8	pearson_var1000	guide30	0.13181817466041978	1
match	SCAF8-I3	SCAF8	pearson_var1000	guide28	0.09460882759085892	2
match	SCAF8-I3	SCAF8	pearson_var1000	guide16	0.07716389668272029	3
match	SCAF8-I3	SCAF8	pearson_var1000	guide6	0.0762302476188774	4
match	SCAF8-I3	SCAF8	pearson_var1000	guide13	0.06977201710494764	5
match	SCAF8-I3	SCAF8	pearson_var2000	guide30	0.134083358405889	1
match	SCAF8-I3	SCAF8	pearson_var2000	guide16	0.09914428387653763	2
match	SCAF8-I3	SCAF8	pearson_var2000	guide28	0.0989493048903052	3
match	SCAF8-I3	SCAF8	pearson_var2000	guide6	0.09307781280408252	4
match	SCAF8-I3	SCAF8	pearson_var2000	guide13	0.08630934641524177	5
match	SCAF8-I3	SCAF8	pearson_var5000	guide30	0.08830467339380911	1
match	SCAF8-I3	SCAF8	pearson_var5000	guide28	0.06644973218891945	2
match	SCAF8-I3	SCAF8	pearson_var5000	guide13	0.05814006130880819	3
match	SCAF8-I3	SCAF8	pearson_var5000	guide6	0.05400034582312058	4
match	SCAF8-I3	SCAF8	pearson_var5000	guide16	0.05048978689491385	5
match	SF3A1-I5	SF3A1	pearson_all	guide20	0.3041910908761311	1
match	SF3A1-I5	SF3A1	pearson_all	guide30	0.2949156327521265	2
match	SF3A1-I5	SF3A1	pearson_all	guide16	0.29378802536100845	3
match	SF3A1-I5	SF3A1	pearson_all	guide28	0.27650975296034885	4
match	SF3A1-I5	SF3A1	pearson_all	guide22	0.2666000023327384	5
match	SF3A1-I5	SF3A1	cosine_all	guide20	0.3827805444944116	1
match	SF3A1-I5	SF3A1	cosine_all	guide16	0.3705256317777748	2
match	SF3A1-I5	SF3A1	cosine_all	guide17	0.34605017203708055	3
match	SF3A1-I5	SF3A1	cosine_all	guide22	0.33824864617203443	4
match	SF3A1-I5	SF3A1	cosine_all	guide14	0.3233649827880301	5
match	SF3A1-I5	SF3A1	pearson_var100	guide30	0.44269990368319356	1
match	SF3A1-I5	SF3A1	pearson_var100	guide28	0.35819235256409093	2
match	SF3A1-I5	SF3A1	pearson_var100	guide16	0.3491304505539884	3
match	SF3A1-I5	SF3A1	pearson_var100	guide20	0.34035090736072976	4
match	SF3A1-I5	SF3A1	pearson_var100	guide27	0.31167352081015814	5
match	SF3A1-I5	SF3A1	pearson_var250	guide30	0.3519668979964492	1
match	SF3A1-I5	SF3A1	pearson_var250	guide28	0.28976741034154496	2
match	SF3A1-I5	SF3A1	pearson_var250	guide20	0.283398195837211	3
match	SF3A1-I5	SF3A1	pearson_var250	guide16	0.24537037588024793	4
match	SF3A1-I5	SF3A1	pearson_var250	guide5	0.24107494898892928	5
match	SF3A1-I5	SF3A1	pearson_var500	guide30	0.2698731089819816	1
match	SF3A1-I5	SF3A1	pearson_var500	guide20	0.24589819841098495	2
match	SF3A1-I5	SF3A1	pearson_var500	guide28	0.24318662265638763	3
match	SF3A1-I5	SF3A1	pearson_var500	guide9	0.18560907883244146	4
match	SF3A1-I5	SF3A1	pearson_var500	guide16	0.18104478606875588	5
match	SF3A1-I5	SF3A1	pearson_var1000	guide20	0.24979803409067544	1
match	SF3A1-I5	SF3A1	pearson_var1000	guide30	0.23531661162021777	2
match	SF3A1-I5	SF3A1	pearson_var1000	guide28	0.2175627269227973	3
match	SF3A1-I5	SF3A1	pearson_var1000	guide22	0.1845017689004415	4
match	SF3A1-I5	SF3A1	pearson_var1000	guide5	0.1773896354771853	5
match	SF3A1-I5	SF3A1	pearson_var2000	guide30	0.24359948290468014	1
match	SF3A1-I5	SF3A1	pearson_var2000	guide20	0.23763035748159225	2
match	SF3A1-I5	SF3A1	pearson_var2000	guide28	0.22078082301923868	3
match	SF3A1-I5	SF3A1	pearson_var2000	guide22	0.18615204647459607	4
match	SF3A1-I5	SF3A1	pearson_var2000	guide25	0.17235351515447822	5
match	SF3A1-I5	SF3A1	pearson_var5000	guide30	0.2684720546435146	1
match	SF3A1-I5	SF3A1	pearson_var5000	guide20	0.2483845925931475	2
match	SF3A1-I5	SF3A1	pearson_var5000	guide28	0.24095092641097032	3
match	SF3A1-I5	SF3A1	pearson_var5000	guide16	0.22098417284153907	4
match	SF3A1-I5	SF3A1	pearson_var5000	guide22	0.21048604709631916	5
match	SRSF3-I1	SRSF3	pearson_all	guide30	0.28763740703611707	1
match	SRSF3-I1	SRSF3	pearson_all	guide13	0.23081297161197864	2
match	SRSF3-I1	SRSF3	pearson_all	guide28	0.22913119785774	3
match	SRSF3-I1	SRSF3	pearson_all	guide16	0.19033214231311402	4
match	SRSF3-I1	SRSF3	pearson_all	guide26	0.17912398791365863	5
match	SRSF3-I1	SRSF3	cosine_all	guide30	0.2831721272392151	1
match	SRSF3-I1	SRSF3	cosine_all	guide13	0.22981124711021403	2
match	SRSF3-I1	SRSF3	cosine_all	guide28	0.22179831449432688	3
match	SRSF3-I1	SRSF3	cosine_all	guide16	0.17317159764339848	4
match	SRSF3-I1	SRSF3	cosine_all	guide19	0.17124328483665063	5
match	SRSF3-I1	SRSF3	pearson_var100	guide30	0.2524853633071831	1
match	SRSF3-I1	SRSF3	pearson_var100	guide19	0.17999822815408206	2
match	SRSF3-I1	SRSF3	pearson_var100	guide13	0.17449840828629948	3
match	SRSF3-I1	SRSF3	pearson_var100	guide20	0.14608794275630838	4
match	SRSF3-I1	SRSF3	pearson_var100	guide27	0.12809452798053064	5
match	SRSF3-I1	SRSF3	pearson_var250	guide30	0.36627848085684295	1
match	SRSF3-I1	SRSF3	pearson_var250	guide13	0.23981299663049774	2
match	SRSF3-I1	SRSF3	pearson_var250	guide28	0.230754641770433	3
match	SRSF3-I1	SRSF3	pearson_var250	guide19	0.21974177579012447	4
match	SRSF3-I1	SRSF3	pearson_var250	guide6	0.2145079836303589	5
match	SRSF3-I1	SRSF3	pearson_var500	guide30	0.36511772519917635	1
match	SRSF3-I1	SRSF3	pearson_var500	guide13	0.2417755476235851	2
match	SRSF3-I1	SRSF3	pearson_var500	guide28	0.22613073962351088	3
match	SRSF3-I1	SRSF3	pearson_var500	guide19	0.20705962976757888	4
match	SRSF3-I1	SRSF3	pearson_var500	guide6	0.19684779130859245	5
match	SRSF3-I1	SRSF3	pearson_var1000	guide30	0.36658569576735145	1
match	SRSF3-I1	SRSF3	pearson_var1000	guide28	0.25042720029938326	2
match	SRSF3-I1	SRSF3	pearson_var1000	guide13	0.2471726918382729	3
match	SRSF3-I1	SRSF3	pearson_var1000	guide19	0.1974945647037969	4
match	SRSF3-I1	SRSF3	pearson_var1000	guide16	0.19054848391817764	5
match	SRSF3-I1	SRSF3	pearson_var2000	guide30	0.35155025573069737	1
match	SRSF3-I1	SRSF3	pearson_var2000	guide28	0.26849116199768175	2
match	SRSF3-I1	SRSF3	pearson_var2000	guide13	0.2575828101472927	3
match	SRSF3-I1	SRSF3	pearson_var2000	guide16	0.21657570372286233	4
match	SRSF3-I1	SRSF3	pearson_var2000	guide26	0.207943710073085	5
match	SRSF3-I1	SRSF3	pearson_var5000	guide30	0.31488712302799726	1
match	SRSF3-I1	SRSF3	pearson_var5000	guide28	0.2524716682176327	2
match	SRSF3-I1	SRSF3	pearson_var5000	guide13	0.2448020787816021	3
match	SRSF3-I1	SRSF3	pearson_var5000	guide16	0.2161861081461179	4
match	SRSF3-I1	SRSF3	pearson_var5000	guide26	0.20158023314648923	5
match	SYMPK-I3	SYMPK	pearson_all	guide4	0.5089208964256381	1
match	SYMPK-I3	SYMPK	pearson_all	guide16	0.4726827305856111	2
match	SYMPK-I3	SYMPK	pearson_all	guide3	0.46046967231915875	3
match	SYMPK-I3	SYMPK	pearson_all	guide17	0.4338878815928364	4
match	SYMPK-I3	SYMPK	pearson_all	guide25	0.4330379711494579	5
match	SYMPK-I3	SYMPK	cosine_all	guide4	0.5477491418045594	1
match	SYMPK-I3	SYMPK	cosine_all	guide16	0.5260402328177554	2
match	SYMPK-I3	SYMPK	cosine_all	guide3	0.5012716296151564	3
match	SYMPK-I3	SYMPK	cosine_all	guide17	0.4916697945334554	4
match	SYMPK-I3	SYMPK	cosine_all	guide25	0.4758182658292034	5
match	SYMPK-I3	SYMPK	pearson_var100	guide3	0.7182244723901718	1
match	SYMPK-I3	SYMPK	pearson_var100	guide4	0.6704211032476787	2
match	SYMPK-I3	SYMPK	pearson_var100	guide25	0.636639077484572	3
match	SYMPK-I3	SYMPK	pearson_var100	guide29	0.588275975024144	4
match	SYMPK-I3	SYMPK	pearson_var100	guide21	0.5673972663106251	5
match	SYMPK-I3	SYMPK	pearson_var250	guide3	0.6480957177120907	1
match	SYMPK-I3	SYMPK	pearson_var250	guide4	0.6209646582904413	2
match	SYMPK-I3	SYMPK	pearson_var250	guide25	0.5803687985936492	3
match	SYMPK-I3	SYMPK	pearson_var250	guide21	0.5301529791814154	4
match	SYMPK-I3	SYMPK	pearson_var250	guide29	0.47401442558984763	5
match	SYMPK-I3	SYMPK	pearson_var500	guide3	0.5833438534429191	1
match	SYMPK-I3	SYMPK	pearson_var500	guide4	0.5695697547455117	2
match	SYMPK-I3	SYMPK	pearson_var500	guide25	0.5102789198280976	3
match	SYMPK-I3	SYMPK	pearson_var500	guide21	0.4960226311629795	4
match	SYMPK-I3	SYMPK	pearson_var500	guide29	0.42118680893290883	5
match	SYMPK-I3	SYMPK	pearson_var1000	guide4	0.5077927434318095	1
match	SYMPK-I3	SYMPK	pearson_var1000	guide3	0.47976168521614493	2
match	SYMPK-I3	SYMPK	pearson_var1000	guide25	0.45285423034638617	3
match	SYMPK-I3	SYMPK	pearson_var1000	guide21	0.42879894870239604	4
match	SYMPK-I3	SYMPK	pearson_var1000	guide29	0.36351367066922646	5
match	SYMPK-I3	SYMPK	pearson_var2000	guide4	0.47452127456428833	1
match	SYMPK-I3	SYMPK	pearson_var2000	guide3	0.439961867851282	2
match	SYMPK-I3	SYMPK	pearson_var2000	guide25	0.41864920153615637	3
match	SYMPK-I3	SYMPK	pearson_var2000	guide21	0.37360268808191327	4
match	SYMPK-I3	SYMPK	pearson_var2000	guide16	0.35248782543829554	5
match	SYMPK-I3	SYMPK	pearson_var5000	guide4	0.48947404353439217	1
match	SYMPK-I3	SYMPK	pearson_var5000	guide3	0.44449697892749845	2
match	SYMPK-I3	SYMPK	pearson_var5000	guide16	0.4299168956244083	3
match	SYMPK-I3	SYMPK	pearson_var5000	guide25	0.4159773064256122	4
match	SYMPK-I3	SYMPK	pearson_var5000	guide17	0.38738134998842594	5
match	THOC5-I1	THOC5	pearson_all	guide20	0.30643013792334683	1
match	THOC5-I1	THOC5	pearson_all	guide16	0.30199842885389055	2
match	THOC5-I1	THOC5	pearson_all	guide4	0.2984112458117452	3
match	THOC5-I1	THOC5	pearson_all	guide17	0.2944018613493243	4
match	THOC5-I1	THOC5	pearson_all	guide27	0.2844400427024088	5
match	THOC5-I1	THOC5	cosine_all	guide20	0.3587953902328509	1
match	THOC5-I1	THOC5	cosine_all	guide16	0.3532075046189303	2
match	THOC5-I1	THOC5	cosine_all	guide17	0.3464974315201067	3
match	THOC5-I1	THOC5	cosine_all	guide4	0.33964156618104374	4
match	THOC5-I1	THOC5	cosine_all	guide22	0.33110363122741343	5
match	THOC5-I1	THOC5	pearson_var100	guide9	0.41233880836442727	1
match	THOC5-I1	THOC5	pearson_var100	guide27	0.35442519485148527	2
match	THOC5-I1	THOC5	pearson_var100	guide5	0.2926283591079265	3
match	THOC5-I1	THOC5	pearson_var100	guide28	0.281594869654368	4
match	THOC5-I1	THOC5	pearson_var100	guide24	0.2775403086957485	5
match	THOC5-I1	THOC5	pearson_var250	guide9	0.34199040309291845	1
match	THOC5-I1	THOC5	pearson_var250	guide5	0.29594715527077226	2
match	THOC5-I1	THOC5	pearson_var250	guide27	0.2924702164168969	3
match	THOC5-I1	THOC5	pearson_var250	guide20	0.287368300331013	4
match	THOC5-I1	THOC5	pearson_var250	guide30	0.28012537313262265	5
match	THOC5-I1	THOC5	pearson_var500	guide27	0.268768802956232	1
match	THOC5-I1	THOC5	pearson_var500	guide9	0.2656956144083068	2
match	THOC5-I1	THOC5	pearson_var500	guide20	0.25597462679282	3
match	THOC5-I1	THOC5	pearson_var500	guide5	0.2283470870281473	4
match	THOC5-I1	THOC5	pearson_var500	guide30	0.22670023073501405	5
match	THOC5-I1	THOC5	pearson_var1000	guide9	0.27210854233382936	1
match	THOC5-I1	THOC5	pearson_var1000	guide20	0.2603290145655402	2
match	THOC5-I1	THOC5	pearson_var1000	guide27	0.22890560468412469	3
match	THOC5-I1	THOC5	pearson_var1000	guide22	0.22731444884807522	4
match	THOC5-I1	THOC5	pearson_var1000	guide4	0.22674418956770656	5
match	THOC5-I1	THOC5	pearson_var2000	guide20	0.2546291542938745	1
match	THOC5-I1	THOC5	pearson_var2000	guide27	0.24544152352666077	2
match	THOC5-I1	THOC5	pearson_var2000	guide9	0.2451620309892361	3
match	THOC5-I1	THOC5	pearson_var2000	guide22	0.21984551107056907	4
