cluster	ref	rank	genes	scores	logfoldchanges	pvals	pvals_adj
18	rest	25	DOK5	17.44256	5.5046144	4.6031235646892895e-39	5.105421987611899e-36
18	rest	26	TRPM1	17.304304	4.5314937	7.671444153872623e-45	1.2762842157995087e-41
18	rest	27	CRYBG3	17.239342	4.3545465	1.0836881483786677e-43	1.4690396266225043e-40
18	rest	28	PDE4B	17.223522	4.50814	1.6322879788324547e-44	2.597537926662899e-41
18	rest	29	RUNX1T1	17.194143	4.2669916	6.258134578406629e-44	9.16215934817044e-41
18	rest	30	NFIB	17.092306	4.362731	8.376597461773396e-44	1.1791993988398773e-40
18	rest	31	PCDH7	17.09175	5.3743763	1.5238821317722048e-40	1.9232968932756713e-37
18	rest	32	CADPS	16.838522	3.7897859	9.053732912453542e-37	8.956099414289517e-34
18	rest	33	CNTN4	16.17923	4.134241	3.99955385288092e-40	4.879589018976485e-37
18	rest	34	GRM6	15.89133	4.756045	1.062753671877942e-37	1.1440543277766046e-34
18	rest	35	LINC01322	15.242472	5.5071583	6.731799463828676e-33	5.59978618580894e-30
18	rest	36	ST18	15.222046	4.1924906	5.950083715662867e-37	6.222257545056474e-34
18	rest	37	IQCJ-SCHIP1	15.172765	3.8597806	6.329830407926789e-37	6.435503410014678e-34
18	rest	38	DLG2	14.824093	2.790073	2.413353877288752e-31	1.8026768420948086e-28
18	rest	39	LRRTM4	14.712859	4.292016	7.606812965534408e-36	7.326762140829601e-33
18	rest	40	ZNF804A	14.469664	4.569482	2.6835412306325693e-34	2.455507314559567e-31
18	rest	41	ATRNL1	14.454198	3.6709573	9.285193411316518e-35	8.714034975579382e-32
18	rest	42	KCNB2	14.189029	4.434085	5.022168759797558e-34	4.483326799447572e-31
18	rest	43	SPOCK3	14.130301	4.3068	1.7566784584508934e-32	1.3680040054842798e-29
18	rest	44	GRM5	14.10978	4.0292	1.2930364034575387e-33	1.1268196524511754e-30
18	rest	45	NOVA1	14.02287	3.8417552	8.56773767838674e-33	6.968617039258513e-30
18	rest	46	SEMA3E	13.959801	4.581917	4.507231948099381e-31	3.299383930647709e-28
18	rest	47	CDH8	13.897554	5.7738085	5.894669605841064e-29	3.9953852267294214e-26
18	rest	48	TMEM196	13.809096	4.276589	1.9829475723555066e-31	1.512038835328831e-28
18	rest	49	SDK1	13.766708	3.9602249	1.38286053735445e-32	1.1003060549502222e-29
19	rest	0	ERBB4	56.370583	9.811881	1.797245571526842e-108	6.578098516345395e-104
19	rest	1	KCNH7	29.40355	7.1320977	1.1233682087024928e-67	2.055819990335997e-63
19	rest	2	CNTNAP5	29.081703	6.687501	5.844025261694088e-64	7.129905620108844e-60
19	rest	3	SLIT2	23.736374	6.813027	9.663292913909768e-52	8.842154598550286e-48
19	rest	4	FGF14	23.439636	5.639459	6.71847074482183e-50	4.0983791288537294e-46
19	rest	5	GRIK1	23.411228	6.4678736	7.582793738749868e-47	3.964826194742627e-43
19	rest	6	DSCAM	22.418934	6.0332203	4.1023669463160534e-50	3.0030146520422777e-46
19	rest	7	THSD7A	19.875095	4.8484373	5.471754403557569e-44	2.5033960365576327e-40
19	rest	8	EPHA3	17.525406	4.2252917	1.3074422840893732e-36	4.3503359127231954e-33
19	rest	9	SEMA3E	17.301289	5.6602526	6.687210715208774e-36	1.882758456825818e-32
19	rest	10	REPS2	17.075287	5.298891	5.703272996542462e-36	1.7395457912204222e-32
19	rest	11	PCDH7	16.894806	6.139202	7.079987960558113e-34	1.7275642622959165e-30
19	rest	12	NETO1	16.775393	5.0291634	2.3617154786676097e-37	9.604572026079242e-34
19	rest	13	TENM3	16.501743	4.8874874	7.939913527563093e-37	2.9060877502233678e-33
19	rest	14	MDGA2	16.427425	5.0160737	1.3439068106688032e-32	2.732685176516048e-29
19	rest	15	DGKI	15.825202	4.324416	3.7545673183120477e-33	8.083583436325839e-30
19	rest	16	KCNB2	15.757764	5.2559686	1.127517228572926e-34	2.9477327202141187e-31
19	rest	17	DGKB	15.4356165	4.9464264	9.186929121284392e-34	2.1015674548008127e-30
19	rest	18	CA10	14.828202	4.5088854	8.646154569967876e-29	1.3759039278930185e-25
19	rest	19	ADGRB3	14.528259	4.3754625	7.551760641934435e-31	1.4547473223970647e-27
19	rest	20	AL355612.1	14.392319	5.405434	8.310204563350236e-29	1.3759039278930185e-25
19	rest	21	GUCY1A1	14.026328	4.9576926	2.1281354588632538e-27	2.9958417665328446e-24
19	rest	22	GRIA2	13.884969	3.921784	1.3925174497482105e-29	2.5483765589117127e-26
19	rest	23	FGF12	13.780897	4.104228	4.624999936774486e-29	8.060934413613473e-26
19	rest	24	PDZRN4	13.727051	5.108937	5.894229472176869e-28	8.9889455379644e-25
19	rest	25	NTNG1	13.475357	4.852928	7.945856580308132e-28	1.1633051867834319e-24
19	rest	26	AL358335.2	13.073616	5.5336885	2.1720478809486878e-24	2.3382095438412623e-21
19	rest	27	ZNF804B	13.023141	4.6709566	4.3951501921870344e-27	5.9580330438606535e-24
19	rest	28	ADGRL3	12.770294	4.384823	3.597248269822997e-26	4.7022458544211254e-23
19	rest	29	PCDH9	12.564119	4.0975246	4.148917328494458e-25	5.236362866904333e-22
19	rest	30	LSAMP	12.527555	3.7054086	1.2137292687581077e-23	1.2692487133090143e-20
19	rest	31	GALNT13	12.252653	4.132611	6.197922343002431e-25	7.561671855874399e-22
19	rest	32	TENM2	12.247742	4.21785	6.935060074021744e-25	7.932191680289683e-22
19	rest	33	GALNTL6	12.242978	5.7180085	5.066035377765192e-22	4.030912192643126e-19
19	rest	34	CDH20	12.217168	4.034223	6.774626380476614e-25	7.932191680289683e-22
19	rest	35	TANC2	12.209517	3.7498927	1.0674131831342375e-24	1.1838906035120068e-21
19	rest	36	SCN1A	12.116021	4.813306	1.1786864606559186e-22	1.0522220279626165e-19
19	rest	37	DST	12.030746	3.1668894	5.2420341802636705e-23	5.0490445534692266e-20
19	rest	38	ZFHX4	11.911479	4.4320025	1.7360263862517222e-22	1.512864327695221e-19
19	rest	39	ESRRG	11.898947	2.961613	8.466470904986075e-23	7.747032539834884e-20
19	rest	40	OPCML	11.706322	3.8806405	1.8539075575461284e-23	1.884857514270718e-20
19	rest	41	IQCJ-SCHIP1	11.611354	3.7863414	4.6797207771850656e-23	4.629255680155422e-20
19	rest	42	PPM1L	11.536453	3.476981	5.935762703889886e-23	5.570637198078813e-20
19	rest	43	GABRB3	11.39855	3.0787003	5.715848386118694e-22	4.451186527241071e-19
19	rest	44	NRXN3	11.37674	4.004065	6.322754987318686e-20	4.207621005288204e-17
19	rest	45	CACNA2D1	11.316421	3.286857	2.9917813739831303e-22	2.433382001536812e-19
19	rest	46	SLC8A1	11.278386	3.5365298	2.948905709478398e-22	2.433382001536812e-19
19	rest	47	SLC4A10	11.24517	3.3114142	6.263000581469327e-22	4.775668422549142e-19
19	rest	48	ATRNL1	11.135665	3.4186432	1.4781726806672551e-21	1.0820519657020442e-18
19	rest	49	PLCB4	11.0630455	3.5059464	1.24331460152484e-21	9.287052598042995e-19
20	rest	0	RBFOX1	43.79787	8.476909	4.293993309795303e-81	1.571644491318179e-76
20	rest	1	ZNF804A	31.925179	7.0825825	1.076351774415058e-59	1.3131850431788512e-55
20	rest	2	GRIK2	28.042439	7.0452228	4.2766363222433966e-63	7.826458301521528e-59
20	rest	3	CNTNAP2	25.195955	6.8913617	1.0305467564900042e-54	9.429760458572661e-51
20	rest	4	PHACTR1	21.637693	5.3489017	7.515645735778211e-49	5.5016029915043665e-45
20	rest	5	GRIA4	21.421331	5.4262643	9.331915018498324e-43	4.2694677699007146e-39
20	rest	6	SYNDIG1	20.465555	7.6727834	5.3148491598080624e-36	8.457773656440648e-33
20	rest	7	PLCL1	20.354998	6.3345113	4.5262135308867755e-41	1.5060358313089715e-37
20	rest	8	ADGRB3	20.329494	5.1824346	2.2839986008726326e-39	6.430510214656863e-36
20	rest	9	CDH7	20.298697	7.175401	1.6334415229958605e-36	2.8469330087224518e-33
20	rest	10	SDK1	20.048727	5.5041194	1.6257348900677957e-43	9.917253785228564e-40
20	rest	11	ANKS1B	20.006197	5.067718	1.0314284899068033e-41	3.775131415907891e-38
20	rest	12	STXBP5-AS1	19.414602	6.252406	4.7529155841334346e-39	1.1597430886324522e-35
20	rest	13	NFIA	19.137789	5.70693	5.9693223078380205e-43	3.1211880827025624e-39
20	rest	14	DPP6	19.125122	5.585276	1.587198300517717e-42	6.454782777472106e-39
20	rest	15	PAK5	18.61486	5.9191694	4.446136159794957e-37	8.564896293929222e-34
20	rest	16	AC073050.1	18.572344	5.3657956	2.5386439788929452e-40	7.74307568928839e-37
20	rest	17	CNTN4	18.1886	5.099149	1.2446585845294357e-36	2.277787442618094e-33
20	rest	18	HSPA12A	18.075987	4.804447	2.9598408351371625e-39	7.738081029061092e-36
20	rest	19	LHFPL6	18.005558	6.0300717	4.0707634028038114e-36	6.77245505936465e-33
20	rest	20	ST6GALNAC5	17.617794	5.4273944	1.4646255051823855e-38	3.350422382198781e-35
20	rest	21	RGS7	17.568604	4.7572002	3.356605772086253e-37	6.825284881340497e-34
20	rest	22	CDK14	16.97043	4.6935678	2.139298670357095e-37	4.605910037278826e-34
20	rest	23	KCNMA1	16.364391	4.4345737	1.3884713415737135e-32	1.9545938297284418e-29
20	rest	24	MEG3	16.180183	4.72099	2.5082157215567207e-35	3.825133484362397e-32
20	rest	25	TMTC2	16.03948	4.71664	5.629473248767155e-35	8.241774015125065e-32
20	rest	26	ANO4	16.026468	6.4857006	7.461736080284532e-29	7.586305618735949e-26
20	rest	27	SLC35F3	15.962138	7.491221	1.5379083035771314e-27	1.2508662626494796e-24
20	rest	28	TLL1	15.780735	5.970777	9.267346393203029e-30	1.0599817041800752e-26
20	rest	29	CALB2	15.335844	6.149445	8.679185932544241e-28	7.563497245644089e-25
20	rest	30	CRMP1	15.160424	4.804833	3.26438850908301e-30	4.119995993825767e-27
20	rest	31	FAM155A	14.997015	4.39403	1.747322883375992e-29	1.8809930839542554e-26
20	rest	32	NTRK2	14.838901	5.036514	5.630485413839168e-30	6.64778698812669e-27
20	rest	33	DAB1	14.715796	4.441286	2.6242801210472726e-31	3.5574546929796746e-28
20	rest	34	MYT1L	14.563121	4.9013243	2.113487498610441e-29	2.2101644553325928e-26
20	rest	35	AFF3	14.506113	4.413245	2.086383538883871e-30	2.7272758538103057e-27
20	rest	36	ZDHHC14	14.492964	5.1881785	9.53631642386303e-28	8.035310629725395e-25
20	rest	37	SLC12A7	14.457095	7.1586695	1.030504451199205e-24	6.8577260760622e-22
20	rest	38	DCLK2	14.105121	4.4453754	9.930186814351633e-29	9.823101826813085e-26
20	rest	39	PLCB4	14.01108	4.3565125	1.6725633619492927e-29	1.855075503354729e-26
20	rest	40	CDHR3	13.960434	5.28542	3.785401657640083e-26	2.8275405320670345e-23
20	rest	41	CACNG3	13.945159	6.1002045	7.877560456100642e-25	5.5447421202642235e-22
20	rest	42	STXBP5	13.741605	3.4970381	3.439889803225722e-28	3.3132475444174907e-25
20	rest	43	TCERG1L	13.734485	5.1887546	9.644285619202747e-26	7.059809958968794e-23
20	rest	44	GRIA3	13.681004	5.047821	3.605276807523971e-26	2.749098675670518e-23
20	rest	45	MAGI2	13.46329	3.0478175	2.7506698621210133e-24	1.7662678530437055e-21
20	rest	46	SYNPR	13.169203	5.3314114	8.963661638494036e-25	6.075536659824448e-22
20	rest	47	ADCY5	12.946893	5.8717637	1.5246229566777638e-22	7.750378449633726e-20
20	rest	48	NRG3	12.894423	3.8092732	5.549192735507622e-23	3.031432885258425e-20
20	rest	49	SHISA6	12.86969	5.528728	4.4136691128783904e-23	2.5241359875072183e-20
21	rest	0	ADARB2	30.838837	7.4889708	1.6932823222106247e-63	6.1975826275231076e-59
21	rest	1	CSMD1	19.673079	5.503157	7.46079671817318e-42	1.3653631034092827e-37
21	rest	2	TRPM1	19.584188	5.567466	1.6627612634704567e-40	2.0286241668094062e-36
21	rest	3	TMTC2	16.674917	5.1071773	7.042474085034002e-35	6.444039849658238e-31
21	rest	4	KIAA1217	16.629967	4.9607797	5.178027283578138e-34	3.790419532124869e-30
21	rest	5	HS3ST4	16.404114	7.161611	6.314733488596906e-28	2.5680617824015038e-24
21	rest	6	KCNMA1	16.077986	4.6243467	2.5192225477591338e-30	1.536767741175534e-26
21	rest	7	PTPRG	15.390255	4.603092	1.795752796677228e-29	9.389478301597603e-26
21	rest	8	SAMSN1	14.197388	4.7867446	9.319744515206972e-29	4.26389961251363e-25
21	rest	9	SYN2	13.710089	4.985215	1.168380200786229e-25	3.7872852116640877e-22
21	rest	10	AL355612.1	13.602568	5.974122	2.169886053273215e-24	6.109230725834841e-21
21	rest	11	ROBO2	13.303956	5.10888	3.680739627783013e-26	1.3471875111648605e-22
21	rest	12	MCC	13.033737	4.332819	1.241698930083032e-25	3.7872852116640877e-22
21	rest	13	NRG3	12.480007	4.1054134	2.7338100033152164e-22	5.558898885074457e-19
21	rest	14	UNC5D	12.306171	4.3950496	6.018369413342627e-24	1.573416706412525e-20
21	rest	15	NSG1	12.293745	5.4999466	7.942078055777851e-21	1.3842285662834529e-17
21	rest	16	SOX5	12.251981	4.445751	1.484794739993494e-23	3.6229981519001246e-20
21	rest	17	DLG2	12.192849	3.260527	2.229375669067958e-21	4.294598887555596e-18
21	rest	18	DOK6	12.011532	4.1053095	1.0970881132038603e-22	2.3620307077279114e-19
21	rest	19	PCDH11X	11.964411	6.8924	2.6256922947341327e-19	3.1000956025665803e-16
21	rest	20	CADPS	11.917494	3.7919512	1.1319070474699682e-20	1.8831331747476502e-17
21	rest	21	NRXN3	11.763125	4.383836	5.574901119913473e-19	6.183241087574334e-16
21	rest	22	CARMIL1	11.683416	4.6359835	5.036660911997473e-21	9.217341302000977e-18
21	rest	23	DST	11.642396	3.140564	1.0434334978828316e-19	1.3639539091431972e-16
21	rest	24	MAP3K5	11.42624	4.5275707	2.976686450390168e-20	4.5395708654471056e-17
21	rest	25	UNC13C	11.292447	3.185817	3.51815987983673e-20	5.150726790476166e-17
21	rest	26	CDH12	11.084451	3.3640285	1.2926154043545722e-19	1.6314143591304034e-16
21	rest	27	GRM7	10.945119	3.9653382	1.895769873595396e-20	3.016829267107178e-17
21	rest	28	RORA	10.893684	2.8442595	9.929707069074374e-18	9.822627255005168e-15
21	rest	29	GRM5	10.823608	4.1257896	4.6529843229527374e-20	6.550149200168968e-17
21	rest	30	KHDRBS2	10.729552	3.952022	6.904216491814538e-20	9.359304733959404e-17
21	rest	31	CRYBG3	10.636697	3.8016076	2.032908853598681e-19	2.480216565018844e-16
21	rest	32	LRRC7	10.449594	3.6732717	3.4946195624744735e-19	3.9970803314415063e-16
21	rest	33	MDGA2	10.345031	3.8685968	3.198097979378075e-18	3.344388118377626e-15
21	rest	34	RYR2	10.139857	3.5423262	3.4078898502644346e-18	3.46478267804246e-15
21	rest	35	UTRN	9.855044	5.1422415	9.178351273147887e-16	7.302974672793171e-13
21	rest	36	MTUS2	9.476795	3.6381617	1.0480957941734986e-16	9.836244657062621e-14
21	rest	37	EIF2AK3	9.402835	4.4604306	3.657744162618928e-15	2.6775418819203075e-12
21	rest	38	GRID1	9.399224	3.8326094	5.702926618995386e-16	4.638507048485558e-13
21	rest	39	PRICKLE2	9.385611	3.540666	3.3457661282090297e-16	2.8478694432227605e-13
21	rest	40	IQCJ-SCHIP1	9.378987	3.508124	1.93220092784574e-16	1.7680121540020484e-13
21	rest	41	DLGAP1	9.378119	3.783017	2.1653896453665557e-16	1.9330591807332027e-13
21	rest	42	COL4A2	9.219912	5.48884	3.60420231895604e-14	2.3556680192162506e-11
21	rest	43	GABRR2	9.195848	3.9680939	1.965595251856807e-15	1.468219424759408e-12
21	rest	44	MAPRE2	8.590833	3.2407413	2.6305736492613297e-14	1.851569733396422e-11
21	rest	45	ZFHX4	8.551107	4.060665	1.4879137468878306e-13	8.128228514901715e-11
21	rest	46	ZEB2	8.549163	3.4923599	3.758095681800626e-14	2.4131589482383284e-11
21	rest	47	ADGRB3	8.54438	3.45444	2.1699048738984047e-14	1.5572683978344217e-11
21	rest	48	TRAF3	8.496166	3.6944027	1.287376025224083e-13	7.139280287761615e-11
21	rest	49	KCNIP4	8.480666	2.2695012	9.016291003617363e-13	4.4595306354513396e-10
22	rest	0	ROBO1	31.570196	7.404172	1.1431691373263711e-61	4.184113359528251e-57
22	rest	1	NTNG1	21.981125	6.150594	1.0772795042778756e-43	1.9714753568037265e-39
22	rest	2	SPOCK3	20.37725	5.857436	1.6550096931278782e-41	2.0191669926057825e-37
22	rest	3	ROBO2	18.836212	5.9924355	1.9982780204456378e-30	8.126552647370087e-27
22	rest	4	RASGEF1B	18.522728	5.436056	1.0934550635272296e-37	1.0005387195040032e-33
22	rest	5	PTPRM	17.842314	5.4142785	2.1730373927579396e-35	1.590706832246667e-31
22	rest	6	CDH8	17.7129	6.659975	8.68881489335725e-31	4.54313305588241e-27
22	rest	7	GRID2	17.155197	5.278851	6.820988193074001e-30	2.4965498885470153e-26
22	rest	8	SAMSN1	17.131762	5.0147123	5.4961272053830074e-33	3.352729197403724e-29
22	rest	9	DOK6	16.650038	5.0227666	3.45365733152077e-29	1.1491573817362882e-25
22	rest	10	TRPM1	15.290634	5.2854548	1.7426909622858476e-30	7.973028988828039e-27
22	rest	11	GRM5	14.685616	4.914055	4.965613919417041e-29	1.5145536255381925e-25
22	rest	12	ADGRB3	14.503246	4.7242756	1.325712376333975e-27	3.670300411723462e-24
22	rest	13	PCDH9	14.380634	4.8193192	1.5444811747478639e-25	3.1405308598303643e-22
22	rest	14	NETO1	14.226577	4.8104544	1.4039016902305527e-27	3.670300411723462e-24
22	rest	15	GRM6	14.068415	4.97838	7.05592667123788e-27	1.7216931472931843e-23
22	rest	16	SLIT2	14.048852	5.302372	1.499841847324876e-26	3.4309819658711117e-23
22	rest	17	ZNF804A	13.386957	4.8689027	5.748099242257571e-26	1.2375657668580548e-22
22	rest	18	MDGA2	13.171518	4.5360875	5.710665839970561e-22	9.953146686131549e-19
22	rest	19	LRRC4C	13.033207	4.170907	1.1480742036371249e-23	2.2116138909117056e-20
22	rest	20	AC012409.2	12.677823	7.722695	2.0440640027687337e-19	2.493826218844614e-16
22	rest	21	LRFN5	12.430639	5.1579237	5.258907788817299e-22	9.6240641989251e-19
22	rest	22	CADPS	12.231023	4.038988	1.1038385995058667e-20	1.7565911556745316e-17
22	rest	23	ZFHX4	11.922214	4.625764	4.418204780374853e-21	7.350486962113636e-18
22	rest	24	ADGRL2	11.899832	3.731199	1.9124006529695267e-20	2.799831051973506e-17
22	rest	25	CA10	11.702847	4.1233077	1.3197400550424553e-19	1.725135919807461e-16
22	rest	26	B4GALT6	11.448562	4.599879	2.4787339495167226e-20	3.36015338097265e-17
22	rest	27	NRXN3	11.251394	4.3933167	1.6122530848821225e-17	1.7881840957506233e-14
22	rest	28	NPAS3	11.214716	4.2480607	2.18735337827283e-20	3.079204653775533e-17
22	rest	29	TMTC2	11.158661	4.0533524	1.7155224382708987e-20	2.616243198464715e-17
22	rest	30	FAM155A	10.94959	3.9526696	1.7506689322868185e-19	2.2095252962286154e-16
22	rest	31	PTPRD	10.759406	3.1138296	1.939144711327393e-17	2.0874892817439386e-14
22	rest	32	LRP1B	10.668664	4.45082	5.64500735661608e-19	6.664932718048553e-16
22	rest	33	LINGO2	10.456028	4.3006034	2.0505026733203482e-18	2.3453265108186897e-15
22	rest	34	CTNNA2	10.374478	3.8071723	5.563796712484732e-17	5.818300670675819e-14
22	rest	35	LINC01414	9.810438	4.1228013	1.1190878703352143e-16	1.1377704206149771e-13
22	rest	36	NRG3	9.745627	3.5253506	3.3883682830449685e-16	3.1799401930186895e-13
22	rest	37	PDE4B	9.4961815	3.8549597	1.8499010350258562e-16	1.8299521022427396e-13
22	rest	38	LIMS1	9.476351	3.1649747	2.0849267068543397e-16	2.0081684841467286e-13
22	rest	39	CRYBG3	9.362671	3.7875566	9.486189280884622e-16	8.680100346741452e-13
22	rest	40	FMNL2	9.3281765	4.0667834	2.976976252919445e-15	2.476370632570559e-12
22	rest	41	MBOAT2	9.294067	3.7428758	1.8646903488456285e-15	1.6646227184902158e-12
22	rest	42	KCNMA1	9.115395	3.3571234	1.9468427702255643e-15	1.696580767452997e-12
22	rest	43	PRKCE	9.006034	3.1760235	2.9453260853605043e-15	2.476370632570559e-12
22	rest	44	PRICKLE1	8.970348	4.441346	5.363231778255834e-14	4.006115230937588e-11
22	rest	45	FOXN3	8.842698	3.3253365	8.707750652277119e-15	7.082497369422107e-12
22	rest	46	DPYD	8.821733	4.231598	8.06076415605532e-14	5.900640577515616e-11
22	rest	47	HERC5	8.650807	7.3828487	2.056819855983604e-12	1.2759603991331506e-09
22	rest	48	DAB1	8.639052	3.2914903	2.1749712491081508e-14	1.658460889345988e-11
22	rest	49	GNAL	8.465476	5.690425	2.588193748519969e-12	1.5788413231596562e-09
23	rest	0	TFAP2B	24.456816	7.1663733	1.797470017851457e-31	6.578920012338118e-27
23	rest	1	KLHL1	22.045036	8.516261	4.757940857722127e-24	4.3536348333371896e-20
23	rest	2	SPOCK3	20.805588	6.762951	4.729010608787679e-26	8.654325864611892e-22
23	rest	3	ERBB4	19.061483	7.103917	3.610562622398953e-25	4.405006751414135e-21
23	rest	4	RMST	18.425816	8.552789	3.908264239182256e-19	1.1920531618192479e-15
23	rest	5	GAD1	17.91746	7.7438164	3.3259633490766395e-20	1.7390512077079154e-16
23	rest	6	NFIA	17.305996	6.758361	2.9326931070831345e-22	2.1467900082469964e-18
23	rest	7	DLGAP1	16.080914	6.087043	1.497015391333622e-19	6.849032542275238e-16
23	rest	8	GRM8	15.935939	7.136611	9.098895525341386e-21	5.550477918717001e-17
23	rest	9	VSTM2B	15.490463	7.108048	1.0663854484488277e-17	1.9515386899337773e-14
23	rest	10	PTPRM	15.125202	5.8069263	6.262565232130479e-18	1.273423055895598e-14
23	rest	11	PDE3A	14.903153	5.514211	1.1113039549635442e-18	2.905345432544334e-15
23	rest	12	SNTG1	14.822238	5.896402	2.5429815360765705e-19	1.0152961446316768e-15
23	rest	13	PBX1	14.368784	5.190325	2.9445055416359415e-18	6.735740458088569e-15
23	rest	14	PRKG1	14.095891	5.8742056	5.859277143813626e-18	1.2615023690630737e-14
23	rest	15	SOX5	14.067451	5.6155477	2.9991532865638405e-19	1.0152961446316768e-15
23	rest	16	LUZP2	14.0388775	6.6153774	7.477920528970935e-18	1.44052299621508e-14
23	rest	17	GRM7	13.851652	5.375794	1.0296797536378575e-16	1.6385786375173576e-13
23	rest	18	PRKCB	13.746298	5.3810315	3.051353129955041e-19	1.0152961446316768e-15
23	rest	19	CARTPT	13.734545	10.115042	2.180759591973184e-14	1.7351735179524023e-11
23	rest	20	LRRTM4	13.615659	5.910553	1.6681347362826457e-16	2.5439749784450463e-13
23	rest	21	SCG2	13.602321	7.7217665	8.922673859831693e-16	1.053479954657096e-12
23	rest	22	RALYL	13.299932	6.0355225	6.28186993257207e-19	1.7686363184774643e-15
23	rest	23	KIRREL3	13.154238	6.572163	2.4403141185526736e-18	5.954529136876427e-15
23	rest	24	KCNC2	12.80243	6.393756	4.375061143654614e-17	7.278709678131932e-14
23	rest	25	SLIT2	12.58165	6.189124	2.1732290819985595e-17	3.7877313157252034e-14
23	rest	26	FAM155A	12.563002	5.55047	5.885782753565843e-15	5.385638364081586e-12
23	rest	27	TMTC1	12.380218	6.4418826	3.970092546834535e-15	3.92727992720786e-12
23	rest	28	LRRC4C	12.29335	5.05051	4.708911669145532e-14	3.590643250049909e-11
23	rest	29	ASXL3	12.200469	6.5304747	1.3232175180807027e-14	1.1007064631652681e-11
23	rest	30	KCNB2	11.925155	5.696745	1.2414032426136047e-15	1.3559143541075555e-12
23	rest	31	CHRM3	11.875524	5.7828236	1.0642088031404097e-15	1.2172220751169418e-12
23	rest	32	PAM	11.84346	5.4629474	2.3333397043619675e-16	3.416102660774095e-13
23	rest	33	LRFN5	11.787164	5.7780294	4.208630936927038e-16	5.924619266248712e-13
23	rest	34	GAD2	11.749292	6.829596	9.510732971896078e-14	6.567968632157893e-11
23	rest	35	MEG3	11.59206	4.511644	9.386573745350596e-15	7.989720596594819e-12
23	rest	36	FRMD5	11.560685	5.000548	7.46452987699385e-16	9.421008897512135e-13
23	rest	37	ATP1B1	11.409881	5.181413	7.256346963304404e-16	9.421008897512135e-13
23	rest	38	RIMS1	11.381395	4.9497304	7.790734276810657e-16	9.50495550885156e-13
23	rest	39	KCNH5	11.241304	5.194725	5.712283096482851e-16	7.74352865238403e-13
23	rest	40	GRM5	11.208813	4.8718967	5.445717963987709e-15	5.110736492305491e-12
23	rest	41	PLCB4	11.099137	4.5859976	3.58567167799953e-14	2.7923227465204422e-11
23	rest	42	AFF3	11.046402	4.636706	1.2595581552322857e-15	1.3559143541075555e-12
23	rest	43	ENOX1	10.963977	5.445222	7.361081089364976e-15	6.414831641710654e-12
23	rest	44	GRIP1	10.941295	5.1044	1.5936165610346535e-15	1.666513135726553e-12
23	rest	45	MIR181A1HG	10.904013	5.0432096	3.037287548937183e-15	3.0879933771847173e-12
23	rest	46	PLCL1	10.707686	5.025001	6.275261658077076e-15	5.601971998714123e-12
23	rest	47	NEDD4L	10.62972	5.057645	4.780333324116294e-15	4.604341578841592e-12
23	rest	48	CNTNAP2	10.544185	5.0695887	5.785306406904019e-14	4.1519215646881174e-11
23	rest	49	IL1RAPL1	10.399183	5.811825	1.1094000218517006e-13	7.519472259221127e-11
