sampleID	panel	mean_cptt	detected_cell_fraction	present_genes	missing_genes
Patient_047	macrophage	7.623693441427263	0.2268883056284631	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_047	mast	64.65602229609864	0.4243219597550306	TPSAB1,TPSB2,KIT,MS4A2	
Patient_047	granulocyte	2.986343037079941	0.1615631379410907	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_047	epithelial	2.5132029871616655	0.1431904345290172	EPCAM,KRT8,KRT18,KRT19	
Patient_047	basal	1.3109219062942663	0.08603091280256635	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_047	squamous_tumor	0.7370536780809113	0.053659959171770195	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_047	alveolar_at2	0.14348753854947668	0.008165645960921552	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_047	luad_tumor	0.08690937650003078	0.02099737532808399	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_047	endothelial	0.2727453414494634	0.08982210557013706	PECAM1,VWF,EMCN,KDR,ENG	
Patient_047	fibroblast	30.907665302953482	0.3549139690871974	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_048	leukocyte	5.425447438067495	0.5645161290322581	PTPRC	
Patient_048	t_nk	46.45843644153334	0.864293659621802	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_048	b_cell	19.22917436800124	0.8548387096774194	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_048	myeloid	8.453495189176518	0.43270300333704115	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_048	dendritic	0.2211603256231513	0.04087875417130145	FCER1A,CD1C,CLEC10A,CD1A	
Patient_048	dendritic_hla	19.681138885441325	0.7383203559510567	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_048	macrophage	7.437369920884324	0.24805339265850945	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_048	mast	65.28834544003738	0.4624582869855395	TPSAB1,TPSB2,KIT,MS4A2	
Patient_048	granulocyte	2.8842279717631243	0.17130144605116795	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_048	epithelial	2.433788456751661	0.160734149054505	EPCAM,KRT8,KRT18,KRT19	
Patient_048	basal	1.2667899618437166	0.08843159065628477	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_048	squamous_tumor	0.7103111721204254	0.05506117908787542	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_048	alveolar_at2	0.14753300628902644	0.00917686318131257	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_048	luad_tumor	0.08581764440798156	0.021412680756395994	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_048	endothelial	0.27622506780354555	0.0903781979977753	PECAM1,VWF,EMCN,KDR,ENG	
Patient_048	fibroblast	30.744041255344253	0.3704115684093437	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_049	leukocyte	1.8433717782959842	0.2831541218637993	PTPRC	
Patient_049	t_nk	36.6637870778294	0.4265232974910394	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_049	b_cell	58.34085354732202	0.8279569892473119	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_049	myeloid	29.19900165642678	0.5949820788530465	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_049	dendritic	0.5685148471904712	0.05734767025089606	FCER1A,CD1C,CLEC10A,CD1A	
Patient_049	dendritic_hla	93.68427482990923	0.8064516129032258	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_049	macrophage	58.816623456025	0.4014336917562724	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_049	mast	29.003259699815942	0.05734767025089606	TPSAB1,TPSB2,KIT,MS4A2	
Patient_049	granulocyte	11.258661918867388	0.4014336917562724	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_049	epithelial	28.795230357781797	0.35842293906810035	EPCAM,KRT8,KRT18,KRT19	
Patient_049	basal	0.11460330409677068	0.03942652329749104	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_049	squamous_tumor	2.198270598398497	0.15770609318996415	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_049	alveolar_at2	495.60243649458045	0.7706093189964157	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_049	luad_tumor	16.460975630804136	0.2831541218637993	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_049	endothelial	1.783351446890985	0.22580645161290322	PECAM1,VWF,EMCN,KDR,ENG	
Patient_049	fibroblast	4.169620378995457	0.06451612903225806	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_050	leukocyte	2.6948238161609464	0.34422492401215804	PTPRC	
Patient_050	t_nk	26.516437770349363	0.44566869300911854	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_050	b_cell	74.99670336764132	0.8844984802431611	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_050	myeloid	48.96547448022343	0.6398176291793313	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_050	dendritic	1.1995801526315653	0.10524316109422492	FCER1A,CD1C,CLEC10A,CD1A	
Patient_050	dendritic_hla	89.07817466994264	0.8461246200607903	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_050	macrophage	46.382033392683105	0.5581306990881459	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_050	mast	20.89605932869643	0.11474164133738601	TPSAB1,TPSB2,KIT,MS4A2	
Patient_050	granulocyte	17.092026767985715	0.5338145896656535	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_050	epithelial	12.634087915059757	0.33966565349544076	EPCAM,KRT8,KRT18,KRT19	
Patient_050	basal	0.12338922415948347	0.021656534954407294	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_050	squamous_tumor	0.47423533052533956	0.0919452887537994	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_050	alveolar_at2	10.351948298411992	0.29749240121580545	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_050	luad_tumor	2.8726317051821306	0.1899696048632219	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_050	endothelial	2.816015850934892	0.28951367781155013	PECAM1,VWF,EMCN,KDR,ENG	
Patient_050	fibroblast	19.859989126757775	0.26063829787234044	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_051	leukocyte	3.161315845856138	0.41847005535983894	PTPRC	
Patient_051	t_nk	34.31777285632568	0.712128837443382	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_051	b_cell	35.125807867285054	0.865878208354303	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_051	myeloid	20.942454338578614	0.5812783090085556	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_051	dendritic	0.5383178204557925	0.06039255158530448	FCER1A,CD1C,CLEC10A,CD1A	
Patient_051	dendritic_hla	38.51043572165255	0.8364368394564671	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_051	macrophage	18.58649747458747	0.4934574735782587	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_051	mast	12.081270022292276	0.1436839456467036	TPSAB1,TPSB2,KIT,MS4A2	
Patient_051	granulocyte	13.19883106923979	0.6373930548565677	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_051	epithelial	16.384999236437316	0.6879718168092602	EPCAM,KRT8,KRT18,KRT19	
Patient_051	basal	0.11126742786380549	0.0377453447408153	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_051	squamous_tumor	0.5843445925352014	0.17413185707096124	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_051	alveolar_at2	8.573032333660807	0.5379969803724207	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_051	luad_tumor	3.0687735447531934	0.34876698540513335	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_051	endothelial	2.7533695973059364	0.2926522395571213	PECAM1,VWF,EMCN,KDR,ENG	
Patient_051	fibroblast	18.39082256295407	0.40261701056869653	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_052	leukocyte	1.764590821810151	0.30926165803108807	PTPRC	
Patient_052	t_nk	21.554198103917408	0.5767487046632125	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_052	b_cell	33.47947998875073	0.866580310880829	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_052	myeloid	38.28107508399337	0.7444948186528497	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_052	dendritic	0.4735844241412424	0.07707253886010362	FCER1A,CD1C,CLEC10A,CD1A	
Patient_052	dendritic_hla	38.97592531604183	0.8539507772020726	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_052	macrophage	28.33155752694477	0.6667746113989638	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_052	mast	6.692239017960631	0.16612694300518135	TPSAB1,TPSB2,KIT,MS4A2	
Patient_052	granulocyte	20.187106763240372	0.7668393782383419	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_052	epithelial	24.78625104110945	0.7979274611398963	EPCAM,KRT8,KRT18,KRT19	
Patient_052	basal	0.24658760886127867	0.06800518134715026	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_052	squamous_tumor	0.8813648719206096	0.2619818652849741	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_052	alveolar_at2	11.551431420604922	0.665479274611399	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_052	luad_tumor	4.63716894635954	0.49417098445595853	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_052	endothelial	1.259144094439416	0.34196891191709844	PECAM1,VWF,EMCN,KDR,ENG	
Patient_052	fibroblast	3.3181480988294654	0.2768782383419689	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_053	leukocyte	5.419585658292266	0.6542553191489362	PTPRC	
Patient_053	t_nk	22.130503887634326	0.649468085106383	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_053	b_cell	58.44839073205615	0.9635638297872341	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_053	myeloid	29.74918374952294	0.7539893617021277	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_053	dendritic	0.24566071318990731	0.06489361702127659	FCER1A,CD1C,CLEC10A,CD1A	
Patient_053	dendritic_hla	80.44834609216926	0.9531914893617022	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_053	macrophage	38.46064428055711	0.7529255319148936	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_053	mast	5.238188569513531	0.06037234042553191	TPSAB1,TPSB2,KIT,MS4A2	
Patient_053	granulocyte	19.92393316227508	0.47606382978723405	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_053	epithelial	8.685886800870747	0.34095744680851064	EPCAM,KRT8,KRT18,KRT19	
Patient_053	basal	0.09775519174378332	0.023404255319148935	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_053	squamous_tumor	2.507836985010746	0.19095744680851065	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_053	alveolar_at2	67.73878252821022	0.8808510638297873	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_053	luad_tumor	3.5766181017082785	0.225	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_053	endothelial	3.958681367588058	0.36196808510638295	PECAM1,VWF,EMCN,KDR,ENG	
Patient_053	fibroblast	3.246500810867137	0.12872340425531914	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_054	leukocyte	9.581904540582318	0.691800878477306	PTPRC	
Patient_054	t_nk	88.00590563282933	0.7961200585651538	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_054	b_cell	37.982453015538276	0.9205710102489019	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_054	myeloid	11.604319474685083	0.3788433382137628	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_054	dendritic	0.13455441075618318	0.02562225475841874	FCER1A,CD1C,CLEC10A,CD1A	
Patient_054	dendritic_hla	42.862197678291245	0.8656661786237189	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_054	macrophage	11.749834192875584	0.14202049780380674	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_054	mast	1.866931578279294	0.04172767203513909	TPSAB1,TPSB2,KIT,MS4A2	
Patient_054	granulocyte	8.096362368058111	0.23792093704245973	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_054	epithelial	4.533774657117903	0.18448023426061494	EPCAM,KRT8,KRT18,KRT19	
Patient_054	basal	0.3962841850347667	0.0424597364568082	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_054	squamous_tumor	0.6163915277456256	0.08857979502196194	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_054	alveolar_at2	3.756799780436662	0.07796486090775988	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_054	luad_tumor	0.3039253073469361	0.05161054172767204	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_054	endothelial	0.7576408893001103	0.12042459736456808	PECAM1,VWF,EMCN,KDR,ENG	
Patient_054	fibroblast	0.7989226795695498	0.025988286969253295	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_055	leukocyte	7.237690588334193	0.5630717380837746	PTPRC	
Patient_055	t_nk	65.12569238617151	0.6882522869523351	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_055	b_cell	36.195590656632724	0.8923928743379875	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_055	myeloid	18.941167835737303	0.43476167549350025	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_055	dendritic	0.13064403593215837	0.02455464612421762	FCER1A,CD1C,CLEC10A,CD1A	
Patient_055	dendritic_hla	40.083579714316826	0.8350987000481463	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_055	macrophage	19.152388121026625	0.2643235435724603	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_055	mast	1.0348169821303066	0.04453538757823784	TPSAB1,TPSB2,KIT,MS4A2	
Patient_055	granulocyte	14.42394540994481	0.3736157920077034	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_055	epithelial	7.634587813571676	0.2780452575830525	EPCAM,KRT8,KRT18,KRT19	
Patient_055	basal	0.5278304031019809	0.05609051516610496	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_055	squamous_tumor	0.7861307330751429	0.10303322099181512	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_055	alveolar_at2	6.5565389784465316	0.09484833895040924	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_055	luad_tumor	0.5317807991149383	0.061145883485796824	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_055	endothelial	0.5482142317004116	0.10303322099181512	PECAM1,VWF,EMCN,KDR,ENG	
Patient_055	fibroblast	0.5901946039136424	0.02575830524795378	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_056	leukocyte	8.285853779703348	0.6424352567014994	PTPRC	
Patient_056	t_nk	59.22136096603912	0.7635165833711949	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_056	b_cell	28.076314091582258	0.8932303498409814	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_056	myeloid	8.44052051999374	0.41276692412539756	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_056	dendritic	0.11040277513125057	0.02044525215810995	FCER1A,CD1C,CLEC10A,CD1A	
Patient_056	dendritic_hla	32.67154490401144	0.8589277601090414	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_056	macrophage	6.9404260761755525	0.22376192639709222	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_056	mast	1.0492426396487076	0.06610631531122217	TPSAB1,TPSB2,KIT,MS4A2	
Patient_056	granulocyte	9.961864921099867	0.4447978191731031	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_056	epithelial	8.92978073660038	0.4668332576101772	EPCAM,KRT8,KRT18,KRT19	
Patient_056	basal	0.7707956868987262	0.10904134484325306	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_056	squamous_tumor	0.8490071289803027	0.15152203543843706	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_056	alveolar_at2	9.400922506980987	0.15174920490686053	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_056	luad_tumor	0.5780195476690265	0.08019082235347569	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_056	endothelial	0.7043270119160961	0.11676510676965016	PECAM1,VWF,EMCN,KDR,ENG	
Patient_056	fibroblast	0.7189878724248617	0.0502044525215811	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_057	leukocyte	2.7156346727979086	0.4701223902087833	PTPRC	
Patient_057	t_nk	28.21539536646456	0.5889128869690424	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_057	b_cell	38.87819917241666	0.8610511159107271	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_057	myeloid	11.883174048543253	0.5961123110151187	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_057	dendritic	0.6353351939007695	0.08351331893448524	FCER1A,CD1C,CLEC10A,CD1A	
Patient_057	dendritic_hla	44.29229632534017	0.8250539956803455	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_057	macrophage	11.615858050829232	0.37077033837293016	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_057	mast	35.973840607055905	0.3441324694024478	TPSAB1,TPSB2,KIT,MS4A2	
Patient_057	granulocyte	4.105926719184973	0.32469402447804174	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_057	epithelial	4.62449039102945	0.41612670986321093	EPCAM,KRT8,KRT18,KRT19	
Patient_057	basal	0.0753991780590062	0.05687544996400288	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_057	squamous_tumor	0.7627094019517134	0.18214542836573075	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_057	alveolar_at2	28.830498456669144	0.6609071274298056	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_057	luad_tumor	5.365629112360797	0.38948884089272856	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_057	endothelial	0.46544882161604795	0.15406767458603313	PECAM1,VWF,EMCN,KDR,ENG	
Patient_057	fibroblast	0.43829987383493985	0.09431245500359971	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_058	leukocyte	2.3910445487901977	0.38532883642495785	PTPRC	
Patient_058	t_nk	20.133965654921745	0.46037099494097805	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_058	b_cell	25.273650253761343	0.6947723440134908	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_058	myeloid	15.039956193617135	0.5328836424957841	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_058	dendritic	0.4133501528878403	0.06323777403035413	FCER1A,CD1C,CLEC10A,CD1A	
Patient_058	dendritic_hla	34.28610736526598	0.7057335581787522	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_058	macrophage	17.60849628073846	0.5177065767284992	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_058	mast	33.79822886097194	0.3263069139966273	TPSAB1,TPSB2,KIT,MS4A2	
Patient_058	granulocyte	5.781047599234492	0.3676222596964587	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_058	epithelial	4.5551739146221575	0.4831365935919056	EPCAM,KRT8,KRT18,KRT19	
Patient_058	basal	0.043418222452009755	0.024451939291736932	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_058	squamous_tumor	0.8023272254154841	0.24704890387858347	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_058	alveolar_at2	22.84977894133851	0.636593591905565	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_058	luad_tumor	6.318288294200312	0.5185497470489039	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_058	endothelial	0.5229007303587214	0.1981450252951096	PECAM1,VWF,EMCN,KDR,ENG	
Patient_058	fibroblast	2.680971871857095	0.15851602023608768	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_059	leukocyte	3.278743275232165	0.5026178010471204	PTPRC	
Patient_059	t_nk	17.335262041165926	0.5008726003490401	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_059	b_cell	28.27758738569697	0.7364746945898778	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_059	myeloid	13.542204887201947	0.44502617801047123	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_059	dendritic	0.4141500242728801	0.05759162303664921	FCER1A,CD1C,CLEC10A,CD1A	
Patient_059	dendritic_hla	35.70670317703369	0.6893542757417103	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_059	macrophage	11.581473727399203	0.3036649214659686	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_059	mast	12.569882930000094	0.09424083769633508	TPSAB1,TPSB2,KIT,MS4A2	
Patient_059	granulocyte	6.893327385676175	0.3036649214659686	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_059	epithelial	3.5336328146107068	0.3507853403141361	EPCAM,KRT8,KRT18,KRT19	
Patient_059	basal	0.04629998214393489	0.03315881326352531	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_059	squamous_tumor	0.6975030653338019	0.17277486910994763	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_059	alveolar_at2	34.16716656611032	0.47643979057591623	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_059	luad_tumor	5.566318356353015	0.3507853403141361	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_059	endothelial	0.8874188551000145	0.15357766143106458	PECAM1,VWF,EMCN,KDR,ENG	
Patient_059	fibroblast	1.9622294685362565	0.10296684118673648	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_060	leukocyte	3.5247902170778747	0.6117707795560144	PTPRC	
Patient_060	t_nk	42.67945304981837	0.9153329891584925	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_060	b_cell	22.94658099164539	0.9220443985544656	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_060	myeloid	13.980588559079754	0.771295818275684	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_060	dendritic	0.35752992966896424	0.11719153329891585	FCER1A,CD1C,CLEC10A,CD1A	
Patient_060	dendritic_hla	27.36379601399502	0.8817759421786268	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_060	macrophage	12.431414640485453	0.7145069695405266	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_060	mast	13.941508762206604	0.4574083634486319	TPSAB1,TPSB2,KIT,MS4A2	
Patient_060	granulocyte	14.811930370240317	0.6917914300464636	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_060	epithelial	3.4516910970625663	0.5224574083634487	EPCAM,KRT8,KRT18,KRT19	
Patient_060	basal	1.4982979866361907	0.3045947341249355	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_060	squamous_tumor	1.657496878001025	0.2999483737738771	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_060	alveolar_at2	4.482515049950946	0.4945792462570986	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_060	luad_tumor	0.8000260872985955	0.2555498193082086	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_060	endothelial	0.48003173945074884	0.20392359318533815	PECAM1,VWF,EMCN,KDR,ENG	
Patient_060	fibroblast	2.3872588366244267	0.25400103252452244	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_061	leukocyte	4.703948169662223	0.7740514905149052	PTPRC	
Patient_061	t_nk	26.584456343041666	0.8976964769647696	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_061	b_cell	45.1771550736661	0.9813685636856369	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_061	myeloid	9.082594874297994	0.7588075880758808	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_061	dendritic	0.335393558617083	0.10907859078590786	FCER1A,CD1C,CLEC10A,CD1A	
Patient_061	dendritic_hla	44.35119531490843	0.9556233062330624	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_061	macrophage	9.283626246870453	0.6788617886178862	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_061	mast	19.307566716619647	0.5779132791327913	TPSAB1,TPSB2,KIT,MS4A2	
Patient_061	granulocyte	5.612297444931005	0.46612466124661245	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_061	epithelial	0.5477155799230123	0.16056910569105692	EPCAM,KRT8,KRT18,KRT19	
Patient_061	basal	0.2445687350441812	0.057926829268292686	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_061	squamous_tumor	0.20247438883615193	0.05013550135501355	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_061	alveolar_at2	14.39050397706343	0.9000677506775068	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_061	luad_tumor	1.0795392483325195	0.23577235772357724	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_061	endothelial	0.8037752927923894	0.19342818428184283	PECAM1,VWF,EMCN,KDR,ENG	
Patient_061	fibroblast	1.1383302065666574	0.10907859078590786	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_062	leukocyte	5.347606677496089	0.7537777777777778	PTPRC	
Patient_062	t_nk	51.53557981950214	0.9377777777777778	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_062	b_cell	20.77369447154886	0.9111111111111111	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_062	myeloid	7.053957245157417	0.5413333333333333	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_062	dendritic	0.10277777177178768	0.03111111111111111	FCER1A,CD1C,CLEC10A,CD1A	
Patient_062	dendritic_hla	22.28484454945612	0.7857777777777778	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_062	macrophage	7.864352448187219	0.34933333333333333	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_062	mast	3.4623777521767414	0.10311111111111111	TPSAB1,TPSB2,KIT,MS4A2	
Patient_062	granulocyte	3.3674998086371195	0.4177777777777778	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_062	epithelial	1.0883051155684353	0.15288888888888888	EPCAM,KRT8,KRT18,KRT19	
Patient_062	basal	0.3035820001767802	0.06577777777777778	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_062	squamous_tumor	0.46932073824437087	0.06844444444444445	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_062	alveolar_at2	1.2863714638870143	0.08	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
